feature_29,feature_10,feature_12,feature_11,feature_9,feature_16,feature_2,feature_18,feature_21,feature_6,feature_8,feature_1,feature_4,feature_7,feature_23,feature_14,feature_24,feature_28,feature_26,feature_13,feature_17,feature_27,feature_19,feature_30,feature_20,feature_5,feature_3,feature_22,feature_25,feature_15,diagnosis
0.3101,0.05715,1.238,0.207,0.1875,0.015,17.46,0.008578,13.06,0.05642,0.0228,11.85,432.7,0.02688,84.35,13.88,517.8,0.0914,0.1758,1.234,0.01412,0.1316,0.01792,0.07007,0.001784,0.08372,75.54,25.75,0.1369,0.007595,B
0.2369,0.061,0.6931,0.1807,0.1638,0.0118,13.78,0.007978,13.5,0.08393,0.01924,12.72,492.1,0.01288,88.54,13.38,553.7,0.06343,0.1472,1.34,0.006564,0.05233,0.01374,0.06922,0.001392,0.09667,81.78,17.48,0.1298,0.006064,B
0.2823,0.05912,0.6946,0.2191,0.1592,0.008153,13.27,0.006829,14.67,0.06221,0.01917,13.77,582.7,0.01063,94.17,17.74,661.1,0.05802,0.1072,1.479,0.004272,0.03732,0.02154,0.06794,0.001802,0.09198,88.06,16.93,0.117,0.004348,B
0.2143,0.06031,1.027,0.1753,0.1449,0.01221,12.35,0.009393,11.37,0.04721,0.01369,10.91,363.7,0.01236,72.42,11.09,392.2,0.03194,0.07506,1.267,0.01072,0.02884,0.02941,0.06643,0.003428,0.08518,69.14,14.82,0.09312,0.003478,B
0.1978,0.06287,2.105,0.645,0.1619,0.01005,18.14,0.01432,13.36,0.05914,0.03515,11.76,431.1,0.02685,85.1,49.11,553.6,0.0716,0.07974,4.138,0.01272,0.0612,0.01575,0.06915,0.002758,0.09968,75.0,23.39,0.1137,0.005596,M
0.2636,0.05586,0.669,0.23,0.1635,0.01377,18.17,0.005243,16.22,0.0522,0.01374,14.26,633.1,0.02475,105.8,20.56,819.7,0.0753,0.2167,1.661,0.01079,0.1565,0.01103,0.07676,0.001957,0.06576,91.22,25.26,0.09445,0.003169,B
0.2227,0.06556,1.143,0.2868,0.1695,0.01443,23.09,0.0125,10.93,0.06797,0.01875,10.51,334.2,0.02495,70.1,20.56,362.7,0.03125,0.08614,2.289,0.01861,0.04158,0.03464,0.06777,0.001971,0.1015,66.85,24.22,0.1143,0.01017,B
0.2968,0.06552,1.161,1.111,0.1792,0.03203,18.9,0.01733,25.93,0.1642,0.1062,19.53,1217.0,0.2197,171.1,133.0,2053.0,0.198,0.4116,7.237,0.05638,0.6121,0.01884,0.09929,0.004787,0.115,129.5,26.24,0.1495,0.006056,M
0.2685,0.06249,1.04,0.3642,0.1781,0.03369,19.89,0.01403,13.46,0.1014,0.03099,12.46,471.3,0.0683,88.13,28.32,551.3,0.07625,0.2158,2.579,0.04712,0.1904,0.0274,0.07764,0.004651,0.08451,80.43,23.07,0.105,0.00653,B
0.3294,0.07469,1.743,1.072,0.2249,0.04732,23.86,0.01936,23.68,0.1838,0.128,20.09,1247.0,0.2283,158.8,130.8,1696.0,0.1923,0.3391,7.804,0.07649,0.4932,0.02736,0.09469,0.005928,0.108,134.7,29.43,0.1347,0.007964,M
0.2213,0.066,1.563,0.1485,0.1482,0.009362,18.61,0.009199,11.06,0.06678,0.0178,10.49,334.3,0.02297,70.76,10.08,375.4,0.06528,0.1044,1.035,0.01808,0.08423,0.01791,0.07842,0.003317,0.1068,66.86,24.54,0.1413,0.008875,B
0.2208,0.06243,1.059,0.3278,0.1411,0.02652,18.16,0.007807,12.68,0.07694,0.01502,11.46,403.1,0.03344,82.69,22.93,489.8,0.05509,0.1789,2.475,0.02221,0.1226,0.01894,0.07638,0.003411,0.08853,73.59,21.61,0.1144,0.006652,B
0.3244,0.05878,1.786,0.2512,0.1935,0.02337,24.49,0.006998,12.44,0.05688,0.01313,11.6,417.2,0.01974,81.39,18.21,476.5,0.04815,0.1361,1.961,0.01596,0.07239,0.03194,0.06745,0.002211,0.07474,74.23,31.62,0.09545,0.006122,B
0.2651,0.05894,0.5735,0.1903,0.1632,0.007861,15.82,0.002386,14.41,0.05251,0.003261,13.2,537.3,0.001461,92.0,15.5,636.9,0.025,0.1346,1.204,0.001128,0.0112,0.01344,0.08385,0.002585,0.08511,84.07,20.45,0.1128,0.003632,B
0.2991,0.06833,1.305,0.1746,0.1788,0.004883,14.4,0.003472,9.699,0.03116,0.003472,9.0,246.3,0.003681,60.9,9.789,285.5,0.01389,0.05232,1.144,0.003681,0.01472,0.02701,0.07804,0.002153,0.07005,56.36,20.07,0.09861,0.007389,B
0.2267,0.05335,0.6864,0.2244,0.1365,0.003746,12.71,0.003242,14.97,0.03614,0.004419,13.5,566.2,0.002758,95.48,20.39,698.7,0.0221,0.05836,1.509,0.00203,0.01379,0.0148,0.06192,0.001566,0.07376,85.69,16.94,0.09023,0.003338,B
0.2107,0.05518,0.8285,0.3975,0.1453,0.004711,13.84,0.004821,14.73,0.03735,0.008829,13.05,530.6,0.004559,93.96,33.01,672.4,0.03532,0.05847,2.567,0.002831,0.01824,0.01422,0.0658,0.002273,0.08352,82.71,17.4,0.1016,0.004148,B
0.3487,0.06128,1.43,0.1601,0.1936,0.00911,19.11,0.007638,12.61,0.05253,0.01148,11.7,418.7,0.01583,80.92,11.28,483.1,0.05741,0.1087,1.109,0.01042,0.07915,0.02349,0.06958,0.001661,0.08814,74.33,26.55,0.1223,0.006064,B
0.253,0.05255,0.9115,0.316,0.1632,0.006021,15.69,0.006324,16.46,0.03515,0.01877,14.61,664.9,0.01447,103.7,28.9,840.8,0.05813,0.07087,1.954,0.005325,0.04746,0.01494,0.05695,0.0008948,0.07618,92.68,21.75,0.1011,0.005031,B
0.2564,0.0614,0.6594,0.3265,0.1601,0.02768,13.37,0.01069,14.19,0.07948,0.02548,12.76,504.1,0.04052,92.04,25.18,618.8,0.08411,0.2208,2.346,0.03137,0.1769,0.01731,0.08253,0.004392,0.08794,82.29,16.4,0.1194,0.006494,B
0.339,0.061,0.3602,0.1312,0.1833,0.0134,10.72,0.004667,12.34,0.05969,0.008907,11.54,409.1,0.01367,81.23,9.438,467.8,0.04715,0.1626,1.107,0.01003,0.08324,0.02032,0.07434,0.001952,0.08597,73.73,12.87,0.1092,0.004124,B
0.3142,0.07359,2.777,0.3368,0.2163,0.01403,18.6,0.0,8.952,0.05847,0.0,8.597,221.2,0.0,56.65,17.81,240.1,0.0,0.07767,2.222,0.0,0.0,0.06146,0.08116,0.00682,0.1074,54.09,22.44,0.1347,0.02075,B
0.1917,0.05673,0.7151,0.1716,0.1215,0.003012,16.85,0.00339,13.34,0.03834,0.006423,12.49,481.6,0.004473,84.48,12.69,544.2,0.02784,0.04953,1.047,0.00262,0.01938,0.01393,0.06174,0.001344,0.08511,79.19,19.71,0.1104,0.004928,B
0.2293,0.05649,0.5996,0.2113,0.1673,0.005767,14.08,0.005051,12.85,0.03212,0.005051,12.18,461.4,0.01123,81.6,15.82,513.1,0.01852,0.05332,1.438,0.01123,0.04116,0.01977,0.06037,0.0009502,0.07734,77.25,16.47,0.1001,0.005343,B
0.2812,0.05664,0.5503,0.4041,0.1807,0.01659,18.87,0.01143,21.84,0.1117,0.0795,18.22,1027.0,0.113,140.9,48.9,1485.0,0.1776,0.2763,2.547,0.02408,0.3853,0.01275,0.08198,0.002451,0.09746,118.7,25.0,0.1434,0.004821,M
0.3135,0.08743,1.911,0.4653,0.233,0.0659,18.9,0.02527,10.06,0.1972,0.04908,9.042,244.5,0.1975,68.62,24.2,297.1,0.1145,0.3748,3.769,0.1027,0.4609,0.03491,0.1055,0.007877,0.09968,60.07,23.4,0.1221,0.009845,B
0.1901,0.05561,2.2,0.3778,0.1472,0.01079,17.0,0.0112,12.9,0.03454,0.01699,12.43,477.3,0.01342,81.76,31.16,515.9,0.02832,0.04712,2.487,0.009959,0.02237,0.03433,0.05932,0.002961,0.07557,78.6,20.21,0.08409,0.007357,B
0.2608,0.07279,1.471,0.3677,0.1743,0.04265,16.18,0.01544,11.28,0.1111,0.03965,10.25,324.2,0.06726,71.53,22.68,390.4,0.09744,0.236,1.597,0.04004,0.1898,0.02719,0.09702,0.007596,0.1061,66.52,20.61,0.1402,0.01049,B
0.3055,0.05096,0.6863,0.5925,0.1928,0.01376,19.66,0.01247,23.06,0.08564,0.07726,20.16,1274.0,0.1155,150.2,74.85,1657.0,0.1425,0.1537,3.868,0.02645,0.2606,0.02193,0.05933,0.001589,0.0802,131.1,23.03,0.1054,0.004536,M
0.2382,0.06476,1.042,0.2212,0.1543,0.02016,13.32,0.01011,14.04,0.08834,0.034,12.86,504.8,0.038,92.8,16.57,599.5,0.1155,0.2231,1.614,0.01902,0.1791,0.01202,0.08553,0.003107,0.1134,82.82,21.08,0.1547,0.00591,B
0.5558,0.0667,1.023,0.5702,0.2569,0.02431,21.51,0.01369,25.3,0.1875,0.1504,20.34,1264.0,0.2565,171.1,69.06,1938.0,0.2685,0.4492,4.012,0.0319,0.5344,0.02768,0.1024,0.003345,0.117,135.9,31.86,0.1592,0.005485,M
0.2661,0.06129,0.8073,0.2575,0.1638,0.01418,15.21,0.005142,13.75,0.06545,0.01692,12.2,457.9,0.01994,91.11,19.01,583.1,0.05556,0.1928,1.959,0.01051,0.1167,0.01333,0.07961,0.002065,0.08673,78.01,21.38,0.1256,0.005403,B
0.2688,0.05984,0.9505,0.21,0.1707,0.009514,17.3,0.006474,13.71,0.07664,0.02107,12.67,489.9,0.03193,88.7,17.61,574.4,0.05602,0.1212,1.566,0.01329,0.102,0.02057,0.06888,0.001784,0.1028,81.25,21.1,0.1384,0.006809,B
0.21,0.057,1.081,0.2571,0.1373,0.01132,12.88,0.006627,15.53,0.05306,0.02733,14.11,616.5,0.01765,98.4,23.92,749.9,0.0589,0.1109,1.558,0.005717,0.05307,0.01416,0.07083,0.002476,0.09309,90.03,18.0,0.1281,0.006692,B
0.2171,0.0607,0.9097,0.2335,0.1382,0.006887,17.93,0.003951,13.07,0.03892,0.005592,12.03,446.0,0.001546,82.74,16.97,523.4,0.02796,0.0739,1.466,0.001184,0.007732,0.01466,0.07037,0.001755,0.07683,76.09,22.25,0.1013,0.004729,B
0.3103,0.06277,1.232,0.4375,0.1948,0.02083,20.71,0.01392,19.28,0.1319,0.08488,16.27,813.7,0.1478,129.8,44.41,1121.0,0.1583,0.2947,3.27,0.03248,0.3597,0.01536,0.082,0.002789,0.1169,106.9,30.38,0.159,0.006697,M
0.2736,0.06532,1.457,0.5706,0.1869,0.03756,21.88,0.01186,17.73,0.1283,0.07981,16.26,826.8,0.1799,113.7,57.72,975.2,0.1047,0.2116,2.961,0.05839,0.3344,0.04022,0.07953,0.006187,0.1165,107.5,25.21,0.1426,0.01056,M
0.3019,0.05976,0.7476,0.3371,0.1782,0.03245,15.51,0.01459,18.76,0.1371,0.07041,16.03,793.2,0.1204,124.3,33.27,1070.0,0.1981,0.4478,2.629,0.03715,0.4956,0.01467,0.09124,0.003121,0.09491,105.8,21.98,0.1435,0.005839,M
0.3596,0.0654,0.5664,0.2684,0.1761,0.03255,19.35,0.009811,14.42,0.1125,0.0295,12.98,514.0,0.07107,99.21,20.65,634.3,0.09858,0.3253,2.465,0.04393,0.3439,0.02751,0.09166,0.004572,0.09579,84.52,21.95,0.1288,0.005727,B
0.3292,0.06028,1.966,0.2976,0.194,0.01104,19.86,0.004967,11.98,0.06779,0.007583,11.22,387.3,0.005006,76.91,19.62,436.1,0.02022,0.09669,1.959,0.003297,0.01335,0.04243,0.06522,0.001963,0.1054,71.94,25.78,0.1424,0.01289,B
0.2815,0.06081,0.9961,0.2144,0.1773,0.007124,14.78,0.002941,12.76,0.04458,0.002941,11.25,390.0,0.0009737,82.08,15.07,492.7,0.01667,0.09794,1.529,0.0009737,0.005518,0.017,0.07418,0.00203,0.08306,71.38,22.06,0.1166,0.005617,B
0.2554,0.05945,1.532,0.184,0.1539,0.008432,19.02,0.006522,13.35,0.04202,0.008535,12.3,464.4,0.007756,84.53,13.24,544.3,0.03983,0.09052,1.199,0.007004,0.03619,0.01939,0.07207,0.002222,0.08313,77.88,28.46,0.1222,0.007881,B
0.2623,0.06071,2.129,0.8161,0.1727,0.01797,21.0,0.01744,20.99,0.1056,0.09934,17.06,918.6,0.1508,143.2,87.17,1362.0,0.1827,0.2053,6.076,0.04502,0.392,0.01829,0.07599,0.003733,0.1119,111.8,33.15,0.1449,0.006455,M
0.2432,0.07238,0.6412,0.1814,0.1652,0.02305,14.23,0.007315,13.72,0.09965,0.02098,12.99,514.3,0.03738,87.38,14.41,576.0,0.0585,0.1975,0.9219,0.03113,0.145,0.01639,0.1009,0.005701,0.09462,84.08,16.91,0.1142,0.005231,B
0.3679,0.06083,1.53,0.6422,0.1953,0.03897,21.43,0.01816,24.54,0.1402,0.0609,18.77,1092.0,0.106,161.1,88.25,1873.0,0.2048,0.4827,4.369,0.03914,0.4634,0.02168,0.0987,0.004445,0.09116,122.9,34.37,0.1498,0.007548,M
0.2894,0.06331,2.015,0.2619,0.189,0.01449,17.53,0.008043,11.16,0.07326,0.01775,10.05,310.8,0.02511,71.98,16.85,384.0,0.06499,0.1402,1.778,0.0169,0.1055,0.021,0.07664,0.002778,0.1007,64.41,26.84,0.1402,0.007803,B
0.2593,0.05506,0.9245,1.009,0.1797,0.01971,24.27,0.01301,30.67,0.1283,0.141,23.51,1747.0,0.2308,202.4,164.1,2906.0,0.2089,0.2678,6.462,0.03582,0.4819,0.01479,0.07738,0.003118,0.1069,155.1,30.73,0.1515,0.006292,M
0.3053,0.06412,0.7706,0.3491,0.1912,0.03053,16.54,0.01243,16.67,0.1139,0.04223,14.42,641.2,0.08007,111.4,32.14,862.1,0.1414,0.3371,2.677,0.0384,0.3755,0.01873,0.08764,0.003373,0.09751,94.15,21.51,0.1294,0.004577,B
0.2982,0.07125,0.9429,0.1844,0.2036,0.03471,16.84,0.00851,10.75,0.09228,0.02292,9.606,280.5,0.08422,71.25,12.07,353.6,0.0812,0.3416,1.429,0.05028,0.4341,0.0175,0.09825,0.004031,0.08481,61.64,23.07,0.1233,0.005954,B
0.3301,0.06907,0.8225,0.1601,0.1776,0.01877,14.96,0.0101,11.92,0.09097,0.03341,11.06,373.9,0.05397,79.76,10.8,440.0,0.1075,0.221,1.355,0.02758,0.2299,0.02348,0.0908,0.002917,0.1033,71.49,19.9,0.1418,0.007416,B
0.4045,0.05715,2.284,0.6226,0.2082,0.03368,21.68,0.01806,22.75,0.1339,0.1103,19.68,1194.0,0.1863,157.6,67.66,1540.0,0.2255,0.3458,5.173,0.04345,0.4734,0.03756,0.07918,0.003288,0.09797,129.9,34.66,0.1218,0.004756,M
0.2765,0.06506,0.7395,0.3446,0.2009,0.01097,15.45,0.01121,13.06,0.07281,0.0325,11.71,420.3,0.04006,84.16,24.53,516.4,0.07864,0.1115,2.355,0.01651,0.1087,0.01953,0.07806,0.0031,0.115,75.03,18.16,0.146,0.009536,B
0.2434,0.07005,2.509,0.338,0.1633,0.04671,14.71,0.01296,10.88,0.09159,0.02037,10.26,321.6,0.03581,70.89,19.33,357.1,0.04074,0.1636,2.394,0.02611,0.07162,0.03675,0.08488,0.006758,0.09882,66.2,19.48,0.136,0.01736,B
0.288,0.06048,1.152,0.243,0.1555,0.01096,18.9,0.005495,13.64,0.05794,0.008488,12.06,445.3,0.00751,86.54,18.02,562.6,0.05093,0.1352,1.559,0.005832,0.04506,0.01982,0.08083,0.002754,0.08386,76.66,27.06,0.1289,0.00718,B
0.3109,0.05912,0.3981,0.3428,0.1521,0.01506,14.74,0.01067,17.27,0.0778,0.03528,14.76,668.7,0.04608,114.2,29.06,880.8,0.1251,0.2009,2.537,0.01855,0.2151,0.02163,0.08187,0.002783,0.08875,94.87,17.93,0.122,0.004732,B
0.2851,0.06372,0.7615,0.1707,0.1634,0.008548,16.03,0.006315,12.51,0.05886,0.02322,11.47,402.7,0.02587,79.67,12.25,475.8,0.06548,0.112,1.09,0.0094,0.09823,0.01755,0.08763,0.003009,0.09076,73.02,20.79,0.1531,0.009191,B
0.3124,0.06581,1.05,0.361,0.2459,0.02417,14.96,0.01052,12.81,0.1206,0.01787,11.95,426.7,0.01171,83.09,26.65,496.2,0.04766,0.1885,2.455,0.007816,0.03122,0.02734,0.0759,0.003114,0.1158,77.23,17.72,0.1293,0.0058,B
0.2731,0.05731,0.6724,0.3534,0.1671,0.006991,17.07,0.006296,13.28,0.0363,0.01162,11.66,421.0,0.008306,83.61,26.03,542.5,0.04262,0.06476,2.225,0.005949,0.03046,0.02216,0.06825,0.002668,0.07561,73.7,19.74,0.09958,0.006583,B
0.4245,0.07603,1.324,0.5204,0.2375,0.06559,19.22,0.02283,17.36,0.2364,0.1242,15.75,758.6,0.2914,119.4,51.22,915.3,0.2135,0.5046,3.477,0.09953,0.6872,0.05543,0.105,0.00733,0.1243,107.1,24.17,0.155,0.009329,M
0.369,0.06121,0.8509,0.9948,0.1956,0.04243,17.46,0.01508,33.13,0.2363,0.1913,25.73,2010.0,0.3368,229.3,153.1,3234.0,0.2756,0.5937,7.222,0.04266,0.6451,0.02335,0.08815,0.003385,0.1149,174.2,23.58,0.153,0.006369,M
0.2654,0.06464,1.506,0.6534,0.1647,0.02431,25.74,0.01746,18.51,0.09769,0.06553,15.08,716.6,0.1235,121.2,63.37,1050.0,0.1526,0.2356,4.174,0.04912,0.4029,0.0212,0.09438,0.004867,0.1024,98.0,33.22,0.166,0.01052,M
0.2576,0.06083,0.8092,0.4222,0.169,0.03387,14.07,0.01471,12.12,0.06064,0.01471,11.14,384.6,0.04505,79.62,28.84,453.5,0.03922,0.1256,3.33,0.04505,0.1201,0.03102,0.07018,0.004831,0.07274,71.24,15.82,0.08864,0.005541,B
0.2121,0.06184,1.478,0.3602,0.1533,0.04235,19.07,0.01966,13.37,0.1038,0.04391,12.56,485.8,0.103,89.02,27.49,547.4,0.09265,0.2002,3.212,0.06271,0.2388,0.02639,0.07188,0.004205,0.0876,81.92,22.43,0.1096,0.009853,B
0.3113,0.06501,1.51,0.3106,0.2035,0.03932,18.59,0.01876,14.19,0.1304,0.05603,13.05,512.0,0.09603,94.22,21.57,591.2,0.1258,0.2658,2.59,0.05112,0.2573,0.0286,0.08317,0.005715,0.1082,85.09,24.85,0.1343,0.007807,B
0.2362,0.05883,1.363,0.2543,0.1424,0.007939,16.21,0.006042,15.11,0.05492,0.02088,13.87,593.7,0.01502,96.74,20.74,694.4,0.05556,0.1008,1.737,0.005254,0.05285,0.01544,0.07113,0.002087,0.08743,88.52,25.58,0.1153,0.005638,B
0.2434,0.06621,1.2,0.5381,0.193,0.02899,15.49,0.01506,9.981,0.07698,0.02381,8.878,241.0,0.04721,65.27,30.18,302.0,0.04762,0.1248,4.277,0.03214,0.09441,0.02837,0.07431,0.004174,0.08293,56.74,17.7,0.1015,0.01093,B
0.2454,0.06959,1.247,0.5079,0.1506,0.008982,18.32,0.006565,12.02,0.05956,0.01406,9.436,278.6,0.0271,75.79,30.48,439.6,0.05052,0.1049,3.267,0.02348,0.1144,0.01942,0.08136,0.002713,0.1009,59.82,25.02,0.1333,0.006836,B
0.2233,0.05185,0.9527,0.3511,0.1528,0.004693,18.07,0.003617,13.72,0.0265,0.005449,12.54,491.9,0.001194,86.82,28.3,585.7,0.01635,0.04327,2.329,0.0007929,0.003581,0.02043,0.05521,0.001058,0.07436,79.42,20.98,0.09293,0.005783,B
0.2637,0.05696,1.539,0.2621,0.1815,0.02045,21.57,0.006399,14.2,0.06373,0.02424,13.3,546.1,0.03344,92.94,20.98,621.2,0.05614,0.1667,2.028,0.01795,0.1212,0.01829,0.06658,0.001956,0.08582,85.24,29.2,0.114,0.005498,B
0.2744,0.06183,1.285,0.2213,0.1759,0.01646,18.84,0.009997,13.75,0.07952,0.01781,12.76,496.6,0.02688,87.82,17.26,579.7,0.08312,0.1839,1.535,0.01529,0.1255,0.01909,0.07238,0.002133,0.09676,81.87,25.99,0.1298,0.005608,B
0.2394,0.05593,1.439,0.3389,0.1495,0.01805,18.29,0.01033,18.13,0.08468,0.04835,16.5,838.1,0.05862,117.2,33.58,1009.0,0.09123,0.1679,2.344,0.01832,0.1663,0.01694,0.06469,0.002001,0.09686,106.6,25.45,0.1338,0.007257,B
0.2741,0.05701,0.6124,0.1584,0.165,0.0125,16.95,0.005484,14.73,0.05696,0.01473,13.4,552.4,0.02181,93.76,13.22,663.5,0.06987,0.1676,1.036,0.01451,0.1364,0.01291,0.07582,0.002074,0.07937,85.48,21.7,0.1213,0.004394,B
0.2609,0.05557,0.9168,0.5781,0.1618,0.01906,21.78,0.01461,24.31,0.1131,0.07785,20.44,1293.0,0.09799,161.2,72.44,1780.0,0.1765,0.2376,4.218,0.02375,0.2702,0.01445,0.06735,0.001906,0.0915,133.8,26.37,0.1327,0.006208,M
0.3271,0.0602,1.892,0.9761,0.1875,0.04674,26.83,0.02536,24.19,0.1669,0.1265,20.2,1234.0,0.1641,160.0,103.6,1671.0,0.2152,0.3416,7.128,0.05904,0.3703,0.0371,0.07632,0.004286,0.09905,133.7,33.81,0.1278,0.008439,M
0.3218,0.05916,0.7786,0.2527,0.1695,0.01388,18.02,0.007087,14.29,0.07175,0.02027,12.21,458.4,0.04392,93.85,18.57,624.6,0.08829,0.217,1.874,0.02,0.2413,0.01938,0.0747,0.00196,0.09231,78.31,24.04,0.1368,0.005833,B
0.251,0.05054,1.051,1.207,0.1717,0.01112,17.25,0.01197,30.75,0.08562,0.08465,21.71,1546.0,0.1168,199.5,224.1,3143.0,0.182,0.1628,7.733,0.02096,0.2861,0.01263,0.06494,0.001803,0.09384,140.9,26.44,0.1363,0.005568,M
0.2741,0.0614,0.6999,1.008,0.1824,0.02821,21.9,0.01471,27.66,0.1954,0.1501,22.01,1482.0,0.2448,195.0,130.2,2227.0,0.2432,0.3885,7.561,0.03576,0.4756,0.01518,0.08574,0.003796,0.1063,147.2,25.8,0.1294,0.003978,M
0.4824,0.06218,1.022,0.4312,0.2175,0.03917,23.29,0.01656,19.38,0.1497,0.08773,16.35,840.4,0.1811,129.3,45.5,1165.0,0.2248,0.4665,2.972,0.06072,0.7087,0.03197,0.09614,0.004085,0.09742,109.0,31.03,0.1415,0.005635,M
0.2487,0.05544,0.4125,0.1783,0.1721,0.01485,13.21,0.009155,16.2,0.06934,0.02657,15.19,711.8,0.03393,104.5,17.72,819.1,0.08178,0.1737,1.338,0.01551,0.1362,0.01647,0.06766,0.001767,0.07963,97.65,15.73,0.1126,0.005012,B
0.273,0.06183,1.309,0.3414,0.1973,0.02675,15.1,0.01343,22.69,0.1515,0.1255,21.37,1386.0,0.1932,152.1,39.06,1535.0,0.1966,0.284,2.407,0.03437,0.4024,0.01675,0.08666,0.004367,0.1001,141.3,21.84,0.1192,0.004426,M
0.2689,0.05478,0.6575,0.6137,0.1571,0.01895,17.35,0.01232,25.37,0.1076,0.08941,20.64,1335.0,0.1527,166.8,77.02,1946.0,0.2112,0.3055,4.119,0.02681,0.4159,0.01276,0.07055,0.001711,0.09446,134.8,23.17,0.1562,0.006211,M
0.3323,0.05669,0.5066,0.1705,0.1872,0.01587,16.07,0.006335,14.84,0.06374,0.02031,13.69,579.1,0.02556,99.16,14.0,670.6,0.06987,0.2096,1.372,0.01169,0.1346,0.01943,0.07701,0.002177,0.08302,87.84,20.21,0.1105,0.00423,B
0.3153,0.06572,0.489,0.1745,0.199,0.01812,16.07,0.01196,16.97,0.1438,0.05397,16.17,788.5,0.06651,113.1,14.91,861.5,0.1251,0.255,1.349,0.01951,0.2114,0.01934,0.0896,0.003696,0.0988,106.3,19.14,0.1235,0.00451,B
0.2597,0.0845,1.231,0.1115,0.2188,0.07643,20.22,0.02919,10.85,0.166,0.05941,10.57,338.3,0.228,76.51,7.228,351.9,0.1465,0.3619,2.363,0.1535,0.603,0.01617,0.12,0.0122,0.09073,70.15,22.82,0.1143,0.008499,B
0.2694,0.05763,1.15,0.1689,0.1421,0.01203,28.21,0.005179,14.69,0.04726,0.01117,13.46,562.1,0.01271,97.11,14.91,680.6,0.05781,0.1457,1.4,0.007508,0.07934,0.01442,0.07061,0.001684,0.07517,85.89,35.63,0.1108,0.004942,B
0.3387,0.05897,0.5417,0.1402,0.1792,0.02984,15.15,0.008356,14.54,0.07548,0.02471,13.66,580.6,0.04249,97.96,11.35,657.0,0.1054,0.3104,1.101,0.02443,0.2569,0.01818,0.09638,0.004868,0.08268,88.27,19.64,0.1275,0.005212,B
0.4154,0.0795,1.027,0.2114,0.2196,0.04549,18.83,0.01339,13.24,0.2154,0.06367,11.08,361.6,0.1689,91.76,13.99,508.1,0.2524,0.9379,1.719,0.04588,0.8402,0.01738,0.1403,0.004435,0.1216,73.3,32.82,0.2184,0.007405,M
0.3343,0.06914,0.9858,0.2562,0.2018,0.01777,12.96,0.01164,12.84,0.1111,0.0555,11.27,386.3,0.079,84.93,16.04,476.1,0.1318,0.2429,1.809,0.02101,0.2247,0.02108,0.09215,0.003721,0.1237,73.16,20.53,0.161,0.006635,B
0.3202,0.06246,1.031,0.1642,0.2003,0.01903,14.93,0.00696,12.09,0.07079,0.02074,11.04,372.7,0.03546,79.73,11.68,447.1,0.06754,0.1982,1.281,0.01723,0.1553,0.0188,0.07287,0.001941,0.07987,70.67,20.83,0.1095,0.005296,B
0.2191,0.06659,1.434,0.1194,0.1203,0.0456,22.72,0.01667,12.57,0.1073,0.02978,12.05,447.8,0.07943,87.36,9.549,488.4,0.1092,0.3214,1.778,0.04305,0.2912,0.0247,0.09349,0.007358,0.06935,78.75,28.71,0.08799,0.005042,B
0.2819,0.06588,0.873,0.2608,0.1779,0.03705,17.48,0.01051,14.18,0.1297,0.0288,12.39,462.9,0.05892,95.23,19.2,600.5,0.09804,0.3593,2.117,0.04757,0.3206,0.01838,0.1118,0.006884,0.1042,80.64,23.13,0.1427,0.006715,B
0.2736,0.05594,0.5308,0.1833,0.1617,0.02073,13.72,0.008468,14.24,0.08575,0.02864,13.28,541.8,0.05077,96.59,15.26,623.7,0.09173,0.2685,1.592,0.02828,0.2866,0.01461,0.0732,0.002613,0.08363,85.79,17.37,0.1166,0.004271,B
0.2477,0.05416,1.627,0.4157,0.1627,0.01742,23.29,0.01576,15.79,0.06636,0.05271,14.6,664.7,0.0839,102.2,33.01,758.2,0.1359,0.1581,2.914,0.03389,0.2675,0.0174,0.06836,0.002871,0.08682,93.97,31.71,0.1312,0.008312,M
0.2677,0.06154,0.8309,0.2666,0.1646,0.03026,14.09,0.01087,13.13,0.07823,0.02534,12.21,462.0,0.06839,87.65,19.96,529.9,0.0914,0.2431,2.097,0.04344,0.3076,0.01921,0.08824,0.004622,0.08108,78.78,19.29,0.1026,0.004405,B
0.2542,0.05474,0.6218,0.2541,0.1607,0.01415,16.16,0.007016,15.51,0.04831,0.008507,13.88,596.6,0.02045,99.66,23.12,745.3,0.04537,0.1233,1.709,0.01988,0.1091,0.01647,0.06623,0.00197,0.07026,88.37,19.97,0.08484,0.003728,B
0.2157,0.07252,1.067,0.3305,0.181,0.06669,15.5,0.02047,12.04,0.1114,0.02757,11.27,392.0,0.1007,79.73,22.97,450.0,0.08272,0.2809,2.569,0.09472,0.3021,0.01219,0.1043,0.01233,0.08365,73.38,18.93,0.1102,0.01038,B
0.2576,0.05884,2.836,0.6107,0.1989,0.04097,23.21,0.03441,20.82,0.1318,0.1021,19.55,1174.0,0.1856,142.0,70.1,1313.0,0.1825,0.2414,5.383,0.07469,0.3829,0.02768,0.07602,0.00624,0.101,128.9,30.44,0.1251,0.01124,M
0.2937,0.06569,0.5477,0.1911,0.18,0.01365,12.22,0.006929,11.38,0.07542,0.01968,10.26,321.6,0.01923,73.23,11.88,394.5,0.06696,0.165,1.348,0.008496,0.08615,0.01938,0.07722,0.002371,0.09996,65.75,15.65,0.1343,0.005682,B
