feature_18,feature_77,feature_40,feature_13,feature_45,feature_23,feature_28,feature_33,feature_72,feature_55,feature_14,feature_22,feature_63,feature_30,feature_64,feature_65,feature_71,feature_16,feature_38,feature_3,feature_19,feature_42,feature_57,feature_31,feature_60,feature_76,feature_69,feature_20,feature_73,feature_8,feature_51,target
1.089618456,1.013754045,0.350488021,0.359361136,0.761529126,0.206152026,0.289559302,0.639160012,0.158576052,0.169902913,0.322094055,0.496007098,1.633495146,0.196687371,2.390169903,0.213996764,0.141585761,0.618160308,0.385093168,0.327122153,0.417627921,0.437148773,0.169700647,0.459331559,0.137944984,0.289239482,,0.68086365,0.460760518,4.138716356,0.093446602,1
1.097210239,1.033237587,0.335921772,0.352890423,0.758924908,0.209951107,0.278688525,0.604544147,0.182191219,0.180139516,0.335634167,0.454127121,1.69716865,0.186079954,2.452400492,0.191423882,0.157365613,0.62295082,0.366695427,0.324705206,0.422490653,0.446937015,0.185063603,0.467356917,0.157775954,0.30262618,,0.690825424,0.462453837,3.948231234,0.096019696,1
1.223248408,1.029168391,0.385350318,0.37866242,0.802647911,0.230573248,0.319745223,0.656369427,0.188249897,0.181836988,0.358598726,0.477388535,1.701903186,0.205095541,2.389118742,0.217625155,0.153702938,0.690127389,0.410191083,0.37388535,0.476751592,0.546178344,0.189697973,0.52611465,0.160115846,0.293752586,,0.771019108,0.48117501,4.39044586,0.103847745,1
1.334095064,0.968327183,0.324611517,0.294446984,1.293788438,0.142481718,0.331352834,0.640310786,0.128413284,0.159225092,0.296275137,0.327468007,1.802460025,0.134826325,2.157872079,0.186408364,0.144095941,0.969949726,0.408478062,0.322897623,0.403222121,0.489830896,0.220787208,0.432929616,0.128351784,0.150246002,0.12798278,0.846320841,0.451168512,5.359689214,0.141266913,1
1.319792472,0.93579367,0.320344409,0.289104758,1.300676492,0.137101225,0.316480848,0.622474887,0.13692921,0.156559555,0.284578872,0.315597748,1.75283885,0.133016889,2.107030684,0.190625755,0.145385359,0.949884093,0.412297163,0.303896677,0.388122309,0.479302351,0.217443827,0.416050337,0.129077072,0.150036241,0.125392607,0.838392759,0.444129017,5.130146815,0.139466055,1
1.296876762,0.943131417,0.334874281,0.300484835,1.300625797,0.14026384,0.332168226,0.634457098,0.130323835,0.160277052,0.294734468,0.349081069,1.853089495,0.139925583,2.166170484,0.175527067,0.147457318,0.990190551,0.417747209,0.318074191,0.403991431,0.504566467,0.22686676,0.427443906,0.134941369,0.151831825,0.126921441,0.877325516,0.448629929,5.250761078,0.139680418,1
1.23346083,1.000887837,0.315625443,0.289559428,1.198505475,0.14732965,0.261793455,0.661283468,0.12407517,0.157591003,0.260518487,0.324266893,1.765389168,0.139821504,2.081311039,0.162992009,0.129106244,0.866553336,0.362940926,0.291967701,0.404023233,0.463096756,0.23054158,0.429805922,0.118674164,0.150858242,0.12673868,0.746281343,0.414767683,5.05666525,0.133027523,1
1.19402587,0.978225924,0.303240432,0.277236965,1.199473915,0.140285371,0.248966529,0.637551674,0.130644454,0.161405816,0.243365782,0.31137485,1.784158995,0.126683558,2.042306006,0.16739734,0.134005553,0.81557541,0.360848113,0.277103614,0.401520203,0.453793839,0.230016075,0.400186692,0.121291831,0.150299576,0.136709046,0.719029204,0.430001461,4.769569276,0.134297823,1
1.231180584,0.940653691,0.318798848,0.293843411,1.230995226,0.144659262,0.2883587,0.65281777,0.125817113,0.160705105,0.252433841,0.331962155,1.882482556,0.132044426,2.087844289,0.16827029,0.134924715,0.837926779,0.378993555,0.276840806,0.393253805,0.441930618,0.238560411,0.423693953,0.125596768,0.15358061,0.127506427,0.728781023,0.424972457,4.968600027,0.133015057,1
1.184433164,0.978966934,0.308121827,0.283079526,1.036098611,0.149407783,0.25820643,0.622165821,0.118176482,0.155351203,0.254822335,0.329949239,1.72891802,0.143654822,2.02298963,0.168460184,0.128839757,0.766666667,0.345177665,0.281387479,0.378510998,0.472758037,0.211895911,0.410659898,0.107415379,0.17305811,0.143905302,0.731810491,0.397084719,4.675803723,0.120035218,1
1.167733465,0.957682043,0.30937141,0.277859839,1.045177278,0.154931889,0.245363532,0.606433612,0.139820816,0.157453298,0.244378795,0.339569998,1.724266108,0.140653209,1.988562714,0.166507815,0.13238658,0.757262432,0.354341047,0.268012473,0.383062531,0.462333826,0.198532215,0.401280158,0.107129241,0.180041937,0.148780023,0.711143936,0.410312619,4.480223207,0.120758673,1
1.187366343,0.935499238,0.3110709,0.281789768,1.047160823,0.153972693,0.245764106,0.606843231,0.135575457,0.156726372,0.253002139,0.331962494,1.860994665,0.139332127,2.028963415,0.167301829,0.13043064,0.775127488,0.363546636,0.274716236,0.388221747,0.455338049,0.199314024,0.405987827,0.111947409,0.163776677,0.147198933,0.735153808,0.38043064,4.564895542,0.125952744,1
1.113361981,0.977951029,0.307141396,0.271332106,0.993178219,0.184366687,0.230611827,0.561694291,0.12120843,0.165062736,0.257417639,0.327399222,1.73894506,0.144669531,2.026434401,0.179924473,0.133146546,0.676693268,0.359729896,0.272150604,0.372416616,0.429506855,0.221951517,0.385921833,0.10257035,0.194055305,0.143622853,0.694290976,0.390546961,4.083486802,0.113046656,1
1.13673257,0.96333694,0.322996878,0.281789802,0.970909965,0.153173777,0.246618106,0.576690947,0.139800457,0.159874985,0.29094693,0.335691988,1.733141003,0.146930281,1.997595865,0.191369155,0.136314461,0.693028096,0.384807492,0.28491155,0.379604579,0.475754422,0.219737949,0.401248699,0.101935329,0.174059382,0.14857555,0.722164412,0.368914533,4.220187305,0.112393317,1
1.103393214,0.954529051,0.313972056,0.266067864,1.007819079,0.144311377,0.231137725,0.560279441,0.133164922,0.162636834,0.242315369,0.328742515,1.769878504,0.144111776,2.012510526,0.189823169,0.141465175,0.67245509,0.362075848,0.273053892,0.374850299,0.447305389,0.216528329,0.382235529,0.105978588,0.174305305,0.159028028,0.683832335,0.373872248,4.084431138,0.116564417,1
1.054122524,0.944278011,0.318286504,0.253800092,0.921959257,0.161446338,0.23422386,0.540304007,0.139454763,0.158777711,0.264394288,0.326577614,1.704913122,0.144403501,1.903684841,0.187986818,0.128220491,0.618148319,0.362736066,0.268309535,0.360893597,0.435743897,0.219892151,0.36872409,0.103804673,0.179298981,0.160125824,0.683095348,0.360844817,3.634269922,0.101408029,1
1.110085055,0.911518709,0.375212637,0.275577157,0.868965517,0.173511543,0.239854192,0.576427704,0.149669846,0.159354365,0.260024301,0.346294046,1.70785033,0.155528554,1.880410858,0.203228173,0.135583272,0.659295261,0.390765492,0.286512758,0.384204131,0.513244228,0.208657373,0.391008505,0.106089508,0.189581805,0.146441673,0.713973269,0.377842993,3.791251519,0.10755686,1
1.050533148,0.887509025,0.315948076,0.263560501,0.835523466,0.153453871,0.231803431,0.531293463,0.164187726,0.154945848,0.242002782,0.340751043,1.686353791,0.144413537,1.860794224,0.20765343,0.134584838,0.629809921,0.378535002,0.264487714,0.399165508,0.464997682,0.202743682,0.380621233,0.098050542,0.170685921,0.152057762,0.687760779,0.347436823,3.710941122,0.105848375,1
1.316186327,1.357802488,0.445542895,0.304289544,1.015548436,0.172419571,0.288706434,0.340650134,,0.156332454,0.299262735,0.362097855,1.38955899,0.158847185,2.040425933,0.144459103,0.122125895,0.790884718,0.384383378,0.316018767,0.388069705,0.493130027,0.222860912,0.438002681,0.108556351,0.187052394,0.153505466,0.697050938,0.397663023,2.55747319,0.222766679,1
1.442837466,1.32741784,0.468319559,0.316460055,1.053333333,0.172176309,0.309400826,0.376893939,,0.145070423,0.284607438,0.37964876,1.427981221,0.165289256,2.037746479,0.165070423,0.12084507,0.860020661,0.40530303,0.324896694,0.425964187,0.521866391,0.228262911,0.460399449,0.107981221,0.182910798,0.153802817,0.746212121,0.388920188,2.648243802,0.21286385,1
1.492622401,1.267105745,0.490442656,0.312206573,1.084339554,0.180080483,0.310529846,0.355633803,,0.146816685,0.275150905,0.371730382,1.370929382,0.161971831,2.041986828,0.161635565,0.124679839,0.868209256,0.455902079,0.356136821,0.432763246,0.547283702,0.209751189,0.461435278,0.122392975,0.179930479,0.15633004,0.768276325,0.387211855,2.6240778,0.200146359,1
1.20332681,1.329914957,0.41409002,0.290998043,0.942846423,0.178277886,0.27221135,0.310567515,,0.154702351,0.267318982,0.366340509,1.41008004,0.170645793,2.068284142,0.162081041,0.124812406,0.695107632,0.348336595,0.295107632,0.403131115,0.469471624,0.21835918,0.402935421,0.104177089,0.233241621,0.178964482,0.645988258,0.428589295,2.6481409,0.213231616,1
1.360846122,1.297777778,0.453961012,0.312525923,1.031234568,0.1847781,0.300082953,0.347366238,,0.142098765,0.296557445,0.395064289,1.396049383,0.168187474,2.067654321,0.176296296,0.117407407,0.787432601,0.378058897,0.314599751,0.431771049,0.51244297,0.206419753,0.428660307,0.103950617,0.231234568,0.182839506,0.720862713,0.416419753,2.80423061,0.201728395,1
1.392649126,1.228155918,0.487246435,0.318939546,1.030516152,0.190399679,0.31291424,0.355091384,,0.15866015,0.301466158,0.388833099,1.342829896,0.172524603,1.997377518,0.167600429,0.123137442,0.78630247,0.401887929,0.326169914,0.445270135,0.529624423,0.19775897,0.440851577,0.110859459,0.215877935,0.18750745,0.730467965,0.404696627,2.705965053,0.196686137,1
1.095226787,1.327527744,0.376870102,0.290429827,0.920006165,0.211351223,0.278793636,0.319639041,,0.1601418,0.2906673,0.389456186,1.347718866,0.180242223,2.034833539,0.176787916,0.122996301,0.661363097,0.348610781,0.270482071,0.415340774,0.445499881,0.217324291,0.377819995,0.10095561,0.283292232,0.216399507,0.600332463,0.46054254,2.494656851,0.200832306,1
1.245126706,1.31054046,0.413011696,0.298489279,0.921767692,0.190545809,0.302387914,0.346978558,,0.162137952,0.295321637,0.410575049,1.341893102,0.181773879,1.991489997,0.1842341,0.129740221,0.712231969,0.369152047,0.26754386,0.427631579,0.473684211,0.196775157,0.386695906,0.096894595,0.264407286,0.200358316,0.626949318,0.454165423,2.563840156,0.19737235,1
1.290206433,1.275344931,0.44431109,0.313490158,1.039892022,0.183869419,0.315650504,0.351896303,,0.166766647,0.303888622,0.407345175,1.350329934,0.179308689,2.016646671,0.186112777,0.121625675,0.734517523,0.390542487,0.308209313,0.454152664,0.514402304,0.193611278,0.418867019,0.106328734,0.269946011,0.208758248,0.656265002,0.462207558,2.599855977,0.197210558,1
1.106463878,1.377103678,0.414765526,0.271546261,0.830251402,0.171419518,0.285804816,0.311153359,,0.145023894,0.329214195,0.368821293,1.319551215,0.201204056,2.100976522,0.164346561,0.114897154,0.594740177,0.313054499,0.267427123,0.374524715,0.378326996,0.194473301,0.364385298,0.102638687,0.275503844,0.189071265,0.578580482,0.389362144,2.420468948,0.193642219,1
1.18504065,1.351215423,0.40097561,0.275447154,0.814543168,0.166504065,0.257886179,0.353821138,,0.152975692,0.304390244,0.41495935,1.263202012,0.209105691,2.135792121,0.19928751,0.115674769,0.623089431,0.336260163,0.276097561,0.378536585,0.391544715,0.190905281,0.422764228,0.10729254,0.287720034,0.19341995,0.584065041,0.397527242,2.504390244,0.198449288,1
1.268237573,1.295746388,0.414460943,0.31859264,0.768057785,0.186249193,0.247901872,0.359909619,,0.134630819,0.33053583,0.405100065,1.180377207,0.203034216,1.962680578,0.193619583,0.097712681,0.63460297,0.377340219,0.29535184,0.39186572,0.445448677,0.176163724,0.377340219,0.094301766,0.284309791,0.183788122,0.605551969,0.412319422,2.529696578,0.181781701,1
1.149781341,1.440108401,0.414723032,0.274052478,0.845257453,0.186953353,0.261297376,0.3946793,,0.16504065,0.363702624,0.428571429,1.620054201,0.221574344,2.159349593,0.251219512,0.146612466,0.62755102,0.337099125,0.292274052,0.421282799,0.415816327,0.202168022,0.407069971,0.098373984,0.365311653,0.214634146,0.659620991,0.442547425,2.322521866,0.193495935,1
1.202424688,1.373860974,0.423952976,0.279206466,0.763603228,0.198016165,0.267817781,0.372887583,,0.174433741,0.335782513,0.483468038,1.53111169,0.226671565,2.080968498,0.191356418,0.109867222,0.623071271,0.363703159,0.286921381,0.423952976,0.409992652,0.190315022,0.390154298,0.100755012,0.337151783,0.228325957,0.676340926,0.424368654,2.372887583,0.179120021,1
1.224686941,1.365522745,0.420751342,0.299463327,0.777866454,0.213595707,0.328801431,0.384257603,,0.166001596,0.34490161,0.430411449,1.503325352,0.21431127,2.075552009,0.227986167,0.112529928,0.637567084,0.368515206,0.290876565,0.485152057,0.453309481,0.18462357,0.376028623,0.09896249,0.376429902,0.247140197,0.638998211,0.501729183,2.324150268,0.199787177,1
2.340125127,1.799439293,0.394234021,0.444707474,1.43481777,0.178728441,0.291849848,0.353567805,0.10993099,0.17187837,0.308505242,0.346550558,2.106318741,0.161734866,2.531216304,0.14136295,0.123948674,1.111684139,0.354920528,0.352553263,0.484950964,0.477595536,0.271188268,0.51149814,0.150905758,0.170368773,0.149935303,0.637724045,0.543886133,4.610585052,0.321220617,1
2.438943048,1.857424118,0.393791688,0.460321532,1.41356303,0.179151702,0.301265606,0.346245938,0.123051682,0.168717528,0.28809646,0.345732854,2.058955428,0.162561998,2.515559202,0.138747607,0.119278097,1.120574654,0.360868822,0.347528647,0.482555156,0.465623397,0.280284386,0.504959808,0.152748154,0.163084495,0.148591742,0.648794253,0.519551545,4.607319993,0.320207821,1
2.592822331,1.678112948,0.419583518,0.473992025,1.332347192,0.189455029,0.311652636,0.364023039,0.114269111,0.161075598,0.303322995,0.369428445,1.953246342,0.166592822,2.245073696,0.143325057,0.115431349,1.166149756,0.382543199,0.370934869,0.511829863,0.485511741,0.262982725,0.528577758,0.147921179,0.162924613,0.146230651,0.690385467,0.527814465,4.78147984,0.313857045,1
2.446933826,1.791101161,0.352234669,0.421642222,1.247096684,0.191477076,0.26619702,0.299688186,0.11165524,0.167412901,0.261693036,0.320822266,2.081502728,0.153019979,2.479152092,0.136910592,0.118791101,0.870770297,0.284559418,0.300496593,0.524309967,0.393578935,0.258779908,0.431112138,0.137750105,0.18805093,0.167412901,0.565769719,0.502518539,4.190899642,0.323772212,1
2.254842118,1.809900021,0.352271393,0.419180655,1.217926309,0.169386078,0.30191337,0.316469069,0.123540516,0.168286373,0.272449818,0.329498767,1.985457596,0.15260007,2.359924491,0.137733343,0.115989653,0.892475643,0.293461674,0.29487029,0.534100247,0.402629417,0.25637978,0.434910201,0.13458715,0.189820317,0.161854156,0.572132879,0.50653709,4.144265759,0.315318465,1
2.717151093,1.807932326,0.378453039,0.431539755,1.219248371,0.175834735,0.278645208,0.314676916,0.111010955,0.153792817,0.275642565,0.352269998,1.924143669,0.157338458,2.159270559,0.14290667,0.116419359,0.906797982,0.302426135,0.304107615,0.555008407,0.417487389,0.248925253,0.452197934,0.14526418,0.196089308,0.165580363,0.611938506,0.514214395,4.287653135,0.318471779,1
2.247833153,1.858736713,0.350216685,0.405606717,1.093384872,0.200162514,0.268282774,0.308911159,0.121409119,0.162786612,0.269366197,0.33071506,1.933145919,0.157908992,2.355881578,0.137749275,0.111657735,0.850758397,0.285617551,0.291847237,0.545910076,0.404523294,0.232451902,0.444068256,0.129842748,0.230607046,0.167179127,0.5562026,0.526574717,4.263949079,0.308091013,1
2.443311751,1.755024255,0.357900537,0.407769665,1.036382536,0.18446067,0.301281168,0.335032374,0.108801109,0.153672904,0.271938284,0.334619094,1.815661816,0.157184185,2.284390159,0.134355509,0.110793486,0.861826698,0.293428847,0.302107728,0.547458328,0.43780135,0.227130977,0.450199752,0.122227997,0.218988219,0.16519404,0.589337374,0.489085239,4.287642926,0.298769924,1
2.480005314,1.760042098,0.354722997,0.399628006,1.062357481,0.172711572,0.293742527,0.329613392,0.114892124,0.151727767,0.268234356,0.332137638,1.805560428,0.171117311,2.081476934,0.131906683,0.111734783,0.859705062,0.286302644,0.292148266,0.527301714,0.390593862,0.219522891,0.435764581,0.130240309,0.22039993,0.160848974,0.580975156,0.487721452,4.10827687,0.30380635,1
2.507874016,1.710225949,0.364173228,0.408732999,1.009550431,0.181281317,0.275232641,0.313707946,0.152457489,0.14360587,0.295275591,0.362204724,1.720242255,0.187007874,2.085953878,0.163056138,0.116352201,0.776843236,0.289906943,0.332319256,0.543843951,0.390121689,0.207314232,0.422870437,0.125436758,0.211157699,0.190659213,0.57408733,0.434195201,3.952040086,0.292685768,1
2.458969294,1.686972393,0.356796552,0.390195726,0.986652977,0.177231101,0.27042557,0.301131262,0.156970112,0.146817248,0.293948644,0.369186569,1.726328998,0.178128928,2.14636094,0.155829341,0.111339265,0.766026217,0.289639073,0.301669959,0.579098581,0.386424852,0.22667123,0.412820973,0.122746977,0.21754506,0.183321926,0.564374214,0.423340178,3.967139522,0.293976728,1
2.255537459,1.677079834,0.329315961,0.352117264,0.973687157,0.16465798,0.250977199,0.277687296,0.160788266,0.150934946,0.300651466,0.34495114,1.71011085,0.162052117,2.162803717,0.164483261,0.110401971,0.69723127,0.254071661,0.288273616,0.51286645,0.357980456,0.230769231,0.383876221,0.123502407,0.214421677,0.180494905,0.504234528,0.436233345,3.614006515,0.287313851,1
2.384285436,1.796615432,0.341782024,0.378826282,0.912435957,0.201013843,0.282121271,0.297718854,0.166433784,0.158826269,0.277441996,0.35367518,1.910417637,0.178592318,2.015215029,0.160068312,0.112870672,0.744199649,0.280756483,0.282316241,0.544550595,0.355819848,0.203074057,0.417430298,0.117373079,0.280546499,0.204471355,0.549814779,0.471200124,3.417820238,0.290327589,1
2.394545455,1.595138186,0.344444444,0.377171717,0.879178122,0.195959596,0.289494949,0.31030303,0.141513529,0.142671104,0.318383838,0.396565657,1.865866011,0.195555556,2.074084792,0.155259731,0.106352192,0.761616162,0.290707071,0.284848485,0.570505051,0.363434343,0.201707423,0.415555556,0.111561279,0.236000579,0.176819563,0.572323232,0.451888294,3.581818182,0.262769498,1
2.115897062,1.641602555,0.319218836,0.337470341,0.880389026,0.172841759,0.255703596,0.296221938,0.142400929,0.149804035,0.265924439,0.330899799,1.814777181,0.159700675,2.219480331,0.180287415,0.104514443,0.675305713,0.253148385,0.289833911,0.491695565,0.328344588,0.204528959,0.403358277,0.105675715,0.242415445,0.202206416,0.494250776,0.438960662,3.292936667,0.264189287,1
2.095932603,1.568954141,0.359181085,0.326841199,1.236060706,0.168855875,0.266509648,0.323308271,0.120807214,0.160892995,0.241416795,0.340067035,1.57769713,0.153184165,2.306114594,0.15621907,0.130924887,0.62496603,0.360449316,0.355557569,0.460186611,0.442793731,0.334268118,0.503668811,0.153579677,0.194380293,0.148630815,0.715916297,0.434894974,2.936588459,0.5186957,1
2.003016056,1.562036229,0.345959372,0.321032556,1.210824967,0.160915462,0.273130489,0.320943848,0.12789175,0.16324749,0.23285727,0.340193382,1.546922741,0.147875455,2.295886076,0.164611523,0.128328241,0.605074071,0.36077353,0.337886987,0.437062007,0.419852745,0.330150589,0.492149383,0.153426451,0.198166739,0.146006111,0.698571809,0.417994326,2.840060321,0.512167176,1
2.051539138,1.591999122,0.343271768,0.317414248,1.283926906,0.155760774,0.276077397,0.319437115,0.125445865,0.152444713,0.230430959,0.349076517,1.55418976,0.151275286,2.25588542,0.16155408,0.130055424,0.605277045,0.346613896,0.346877748,0.44116095,0.421459982,0.329967623,0.474670185,0.159194425,0.200735334,0.14059156,0.684960422,0.428304889,2.841600704,0.518685178,1
1.84998303,1.518545038,0.316891051,0.298110646,1.067950738,0.154316099,0.248331259,0.28272429,0.120506945,0.147787484,0.223894106,0.315307161,1.408563655,0.139156013,2.070958041,0.138049549,0.109480166,0.492702794,0.292114493,0.294829732,0.444167892,0.371761511,0.280681655,0.431383641,0.129099241,0.214449377,0.148360304,0.604027605,0.374337677,2.596560697,0.519547472,1
1.695388488,1.459002416,0.31834306,0.295571576,1.02813699,0.152534615,0.224739673,0.291223252,0.130808583,0.147932358,0.212381279,0.312621581,1.410473213,0.142350383,2.104661077,0.156174506,0.11276112,0.50669413,0.295800435,0.288591372,0.462867605,0.378876302,0.273411965,0.43506122,0.132513855,0.224101179,0.150774478,0.603730404,0.392354697,2.588625701,0.498152622,1
1.918953488,1.45528115,0.323139535,0.299418605,1.024347705,0.157790698,0.228372093,0.296744186,0.119227013,0.145597879,0.21755814,0.328372093,1.389563276,0.13872093,2.054206781,0.140923678,0.110646016,0.513139535,0.294651163,0.294651163,0.44244186,0.387209302,0.273336124,0.443139535,0.131714804,0.191014371,0.146644342,0.604534884,0.367936375,2.655,0.485140226,1
1.803225806,1.448163193,0.314784946,0.296370968,0.896856235,0.152822581,0.21922043,0.287365591,0.112151183,0.139614977,0.22016129,0.323924731,1.319321794,0.13844086,1.987460261,0.13237372,0.102348993,0.459274194,0.293010753,0.285349462,0.416397849,0.375268817,0.2522077,0.421505376,0.11762628,0.196838573,0.151006711,0.565725806,0.379636171,2.306048387,0.470505122,1
1.768833576,1.38657066,0.305309149,0.286243877,0.907347966,0.154772938,0.215808288,0.283198729,0.130476273,0.136635725,0.197405005,0.316960148,1.337121541,0.134913279,1.997397415,0.152858506,0.104710679,0.458360916,0.294584933,0.271282934,0.406858202,0.370581226,0.239784853,0.418509202,0.114860762,0.224863364,0.151817472,0.566132663,0.377895376,2.260293923,0.47054741,1
1.818279715,1.376970228,0.305559295,0.283887468,0.947110333,0.154394939,0.21254543,0.282406784,0.123029772,0.14352014,0.210795531,0.324808184,1.337478109,0.136357518,2.002101576,0.157705779,0.104903678,0.469107551,0.287252659,0.279176201,0.413379997,0.384439359,0.254290718,0.425629291,0.121628722,0.191856392,0.16558669,0.581235698,0.361208406,2.291156279,0.469702277,1
1.669693732,1.161105092,0.311787749,0.279558405,0.711809317,0.153490028,0.211894587,0.293803419,0.108775731,0.125027086,0.216524217,0.306089744,1.066197183,0.143874644,1.593391116,0.128927411,0.08992416,0.418625356,0.316061254,0.25462963,0.423967236,0.383547009,0.182665222,0.405626781,0.092632719,0.182015168,0.142036836,0.510327635,0.320368364,1.997685185,0.384290358,1
1.582464204,1.123597929,0.305639031,0.269047198,0.758951682,0.155029167,0.206116316,0.278769666,0.131686799,0.118421053,0.199398975,0.301219728,1.105478861,0.144953155,1.622519413,0.143442623,0.091566005,0.415237759,0.305108715,0.259678275,0.423369277,0.369453774,0.20340811,0.403924342,0.090918896,0.197799827,0.159188956,0.502209652,0.302415876,1.976312533,0.376617774,1
1.564909248,1.158896914,0.301815039,0.269490061,0.811993872,0.147277442,0.205012965,0.277787381,0.132523528,0.124316043,0.210717373,0.302160761,1.124425476,0.136387208,1.644998906,0.171919457,0.101444517,0.409334486,0.298530683,0.247709594,0.413656007,0.379948142,0.195009849,0.397234226,0.091376669,0.175530751,0.146749836,0.502160761,0.306741081,1.92031115,0.380389582,1
1.70992214,1.114705001,0.304851268,0.271111998,0.720874513,0.176482332,0.202235975,0.278498702,0.126984127,0.126984127,0.206029148,0.304451986,1.111111111,0.142343781,1.641359689,0.144803833,0.089098532,0.420642843,0.325214614,0.24376123,0.398482731,0.384707526,0.188080264,0.378518666,0.09179395,0.206498952,0.161725067,0.55559992,0.329439952,1.889598722,0.365828092,1
1.613073171,1.070772875,0.299902439,0.262634146,0.686704175,0.152780488,0.199219512,0.269268293,0.168788866,0.143026355,0.192585366,0.306731707,1.163754812,0.135414634,1.696031981,0.171453953,0.095202843,0.416195122,0.323121951,0.24195122,0.394536585,0.378926829,0.193514954,0.376,0.092981937,0.227568848,0.180781759,0.556878049,0.306040865,1.787121951,0.370002961,1
1.650967364,1.081718492,0.297049052,0.256791089,0.723449001,0.152628493,0.189955052,0.277506351,0.160582845,0.131590807,0.204612077,0.306624976,1.150518251,0.134844636,1.712332883,0.171548746,0.097190927,0.405901896,0.314442056,0.239984366,0.387140903,0.389486027,0.201291873,0.376587844,0.087126333,0.247709178,0.163887637,0.536447137,0.325371789,1.755911667,0.374793451,1
1.420879334,1.569602701,0.356672477,0.254018981,1.162657503,0.149912841,0.23406934,0.282393957,0.091095436,0.155121481,0.207147008,0.321518497,1.384337131,0.149622313,2.493820462,0.14589739,0.117803099,0.630447414,0.354541933,0.320743754,0.354638776,0.378268449,0.257792247,0.446930079,0.125097968,0.115331284,0.092361488,0.678190974,0.336468319,1.801278327,0.094652439,1
1.437649165,1.554366878,0.364359586,0.27008751,1.133998187,0.152346858,0.252287192,0.311356404,0.09404654,0.14505893,0.214399364,0.328460621,1.363070414,0.153639618,2.511574494,0.137745542,0.121486854,0.659506762,0.356603023,0.33959825,0.36575179,0.389717582,0.239286794,0.457736675,0.120942883,0.113810819,0.088304624,0.712112172,0.340888486,1.853023071,0.09851919,1
1.535993502,1.502909739,0.374454259,0.267336785,1.139192399,0.169864961,0.256777338,0.319423292,0.09067696,0.149109264,0.223169865,0.338613057,1.339251781,0.153619657,2.375771971,0.13675772,0.116508314,0.67580465,0.368260737,0.339729922,0.358615088,0.400852878,0.243289786,0.469692355,0.121496437,0.104928741,0.097684086,0.733678546,0.32280285,1.875215758,0.095368171,1
1.343229544,1.607525601,0.334419503,0.246319092,1.078193221,0.151218923,0.238715906,0.270576877,0.095578312,0.162419624,0.216751147,0.31788559,1.417559736,0.149650012,2.560212749,0.162419624,0.122092562,0.566980449,0.309558291,0.289645185,0.339971035,0.35324644,0.254822577,0.405261888,0.117329523,0.130904184,0.103278558,0.629374849,0.36977058,2.030050688,0.091609113,1
1.4468029,1.670368299,0.361239288,0.265787739,1.082527762,0.168094924,0.240474621,0.304812129,0.098905489,0.163218023,0.229268293,0.349505603,1.397539346,0.166644693,2.555005193,0.141887034,0.114564193,0.622017139,0.34225445,0.324456163,0.363216875,0.395912986,0.255093073,0.442452208,0.115203323,0.131820724,0.105456579,0.682531312,0.379404011,2.225444957,0.092753855,1
1.481496012,1.626918259,0.369687459,0.269255917,1.054807391,0.163593566,0.245848045,0.300510004,0.091841528,0.147823364,0.213547797,0.355433503,1.295411838,0.16019354,2.339336048,0.127701221,0.113059818,0.633320256,0.344841114,0.322087093,0.355825814,0.372956715,0.24600689,0.44213417,0.112511744,0.130284998,0.100767303,0.662351249,0.331663013,2.193801491,0.089884122,1
1.297745572,1.621297378,0.345088567,0.253140097,1.060197473,0.154911433,0.224959742,0.29468599,0.104363521,0.150228262,0.21900161,0.332850242,1.408960612,0.163123994,2.455250027,0.145663022,0.122836819,0.521256039,0.298067633,0.268760064,0.360386473,0.344605475,0.262979085,0.384219002,0.116785221,0.156810702,0.110096613,0.611111111,0.383798705,2.187117552,0.093746682,1
1.390280312,1.676646069,0.345828496,0.260242163,1.053164287,0.155913087,0.255266213,0.283131531,0.102386533,0.145962071,0.223917731,0.3552828,1.349776263,0.17332891,2.509482208,0.130620072,0.111442574,0.549344833,0.307181954,0.287444021,0.355448665,0.339691491,0.238972938,0.422458119,0.112188366,0.163008736,0.114319199,0.620832642,0.337097805,2.282965666,0.095354784,1
1.442857143,1.616877637,0.343193277,0.266554622,1.025,0.163361345,0.254957983,0.308907563,0.106012658,0.149578059,0.22,0.366722689,1.329113924,0.170084034,2.288818565,0.130063291,0.107805907,0.571596639,0.307731092,0.290756303,0.367226891,0.346386555,0.239662447,0.410756303,0.115189873,0.141139241,0.10907173,0.63697479,0.382067511,2.343361345,0.091139241,1
1.206023403,1.629639775,0.312871667,0.243429887,1.039583619,0.165355841,0.234030309,0.27373873,0.103410492,0.156416929,0.215998465,0.328601573,1.308724832,0.165739497,2.36337488,0.14244624,0.108204356,0.49031268,0.263380012,0.24515634,0.34931901,0.321503932,0.231201205,0.356224823,0.105328037,0.172853034,0.125462265,0.530596585,0.38172853,2.040475734,0.088754965,1
1.263778727,1.576693767,0.327435428,0.266422615,0.954200542,0.169208867,0.256050437,0.286963596,0.099864499,0.146747967,0.241610738,0.347569656,1.319647696,0.176123653,2.407588076,0.132655827,0.103658537,0.513321131,0.292047997,0.266422615,0.364043116,0.334146838,0.245528455,0.392719138,0.112466125,0.169241192,0.132520325,0.576977832,0.392682927,2.130567419,0.089295393,1
