feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,target
0.235578084,0.35324644,1.607525601,1.078193221,0.130904184,0.103278558,0.36977058,0.462828868,0.095578312,0.21139954,0.109708661,1.417559736,0.122092562,0.427709389,0.270576877,1.226647357,1.343229544,0.438437723,2.763456433,0.229260935,0.813368262,0.566980449,0.31788559,0.618798127,1
0.257218194,0.395912986,1.670368299,1.082527762,0.131820724,0.105456579,0.379404011,0.513381674,0.098905489,0.205480546,0.138212032,1.397539346,0.114564193,0.486486486,0.304812129,1.347132498,1.4468029,0.43748502,3.082531312,0.225053927,0.796836303,0.622017139,0.349505603,0.620196533,1
0.24885576,0.372956715,1.626918259,1.054807391,0.130284998,0.100767303,0.331663013,0.536419511,0.091841528,0.211634826,0.11807078,1.295411838,0.113059818,0.489603766,0.300510004,1.328887145,1.481496012,0.446523645,3.056231202,0.225023489,0.780848732,0.633320256,0.355433503,0.609379894,1
0.228502415,0.344605475,1.621297378,1.060197473,0.156810702,0.110096613,0.383798705,0.490499195,0.104363521,0.232190254,0.121987472,1.408960612,0.122836819,0.407407407,0.29468599,1.14041868,1.297745572,0.460770782,2.641223833,0.208514704,0.827264041,0.521256039,0.332850242,0.623951587,1
0.23984077,0.339691491,1.676646069,1.053164287,0.163008736,0.114319199,0.337097805,0.500414662,0.102386533,0.225442148,0.12465374,1.349776263,0.111442574,0.440869133,0.283131531,1.158235197,1.390280312,0.423076923,2.693979101,0.211378649,0.827722139,0.549344833,0.3552828,0.615597699,1
0.265042017,0.346386555,1.616877637,1.025,0.141139241,0.10907173,0.382067511,0.540672269,0.106012658,0.216244726,0.118459916,1.329113924,0.107805907,0.453613445,0.308907563,1.184705882,1.442857143,0.438607595,2.810084034,0.209493671,0.804957806,0.571596639,0.366722689,0.60464135,1
0.2319202,0.321503932,1.629639775,1.039583619,0.172853034,0.125462265,0.38172853,0.476692883,0.103410492,0.231064238,0.128064649,1.308724832,0.108204356,0.408210244,0.27373873,1.009783234,1.206023403,0.428708396,2.208517169,0.197644158,0.852485961,0.49031268,0.328601573,0.613477606,1
0.243847875,0.334146838,1.576693767,0.954200542,0.169241192,0.132520325,0.392682927,0.513931259,0.099864499,0.227913279,0.12899729,1.319647696,0.103658537,0.453325198,0.286963596,1.068741102,1.263778727,0.441463415,2.419564775,0.196341463,0.830894309,0.513321131,0.347569656,0.600271003,1
0.260381356,0.357627119,1.582393988,0.986044015,0.184648417,0.134997316,0.3647343,0.559533898,0.104669887,0.211218465,0.11849168,1.277777778,0.102120236,0.465889831,0.325847458,1.135381356,1.329025424,0.431696189,2.481144068,0.196725711,0.791331186,0.538771186,0.366949153,0.584541063,1
0.234388938,0.315566459,1.519839825,1.01510739,0.164361121,0.149617765,0.370950127,0.533452275,0.110848198,0.231161267,0.128139789,1.272115035,0.111212232,0.407894737,0.29794826,0.981489741,1.226806423,0.46814707,2.184656557,0.181652712,0.881143065,0.489072257,0.348126673,0.602475428,1
0.240574929,0.331526861,1.583348482,0.989638248,0.218505726,0.141792401,0.379203781,0.564090481,0.114161062,0.236138884,0.128703872,1.237047809,0.113070351,0.432846371,0.29736098,1.035815269,1.355560792,0.450281767,2.290527804,0.185420833,0.844937284,0.510603205,0.393261074,0.610979822,1
0.238180196,0.315566459,1.524797115,0.97889991,0.236429216,0.141568981,0.390261497,0.548840321,0.107303877,0.227592426,0.117583408,1.229215509,0.104418395,0.413247101,0.285905442,1.006021409,1.269179304,0.463480613,2.121989295,0.181965735,0.825428314,0.492863515,0.375780553,0.595130748,1
0.280866354,0.435971654,1.555950859,1.356162099,0.127800322,0.115792985,0.419812107,0.592075057,0.125020846,0.207460115,0.126799711,1.869309022,0.118183334,0.536580497,0.305220082,1.008683501,1.526998702,0.499027183,3.508134544,0.259436322,0.826783034,0.7976844,0.322986326,0.63922397,1
0.262910798,0.44610928,1.526495819,1.398088826,0.130253013,0.117548051,0.385872516,0.602237539,0.127864046,0.200293191,0.128515583,1.850146596,0.125746552,0.548296873,0.307861353,1.014284287,1.522225552,0.542512759,3.639896114,0.253882072,0.855901835,0.804814704,0.327439816,0.624552069,1
0.263302572,0.46063224,1.531818182,1.351623377,0.125162338,0.116720779,0.394155844,0.599842922,0.12711039,0.212770563,0.128841991,1.897348485,0.129491342,0.546141763,0.306008247,0.981739643,1.502159827,0.528787879,3.547418025,0.247348485,0.878463203,0.791380326,0.324464952,0.637391775,1
0.259676375,0.417087379,1.49952225,1.257712258,0.1503549,0.124488124,0.396396396,0.569449838,0.118959869,0.193352443,0.115069615,1.711711712,0.113704614,0.512750809,0.290744337,0.839093851,1.397928803,0.498771499,3.059029126,0.226726727,0.828078078,0.668349515,0.322459547,0.594594595,1
0.261744966,0.417120425,1.476126967,1.231528408,0.13010136,0.129034409,0.401507069,0.578447512,0.124233129,0.198386236,0.123366231,1.763470259,0.116497733,0.517918197,0.286817779,0.804482715,1.357984045,0.528007469,3.00696467,0.227193918,0.851160309,0.661137141,0.331391668,0.587956788,1
0.280439122,0.420284431,1.416633948,1.200104698,0.145138071,0.112027222,0.389870436,0.595558882,0.114971862,0.203441958,0.121253763,1.783732496,0.11241984,0.510479042,0.287300399,0.796656687,1.370384232,0.514461458,3.03006487,0.226802775,0.869585133,0.65755988,0.331462076,0.581206648,1
0.259253194,0.400425811,1.427538173,1.137690865,0.15813912,0.124564693,0.366639879,0.575171962,0.113135101,0.186445218,0.121439414,1.581123315,0.103759264,0.504258107,0.282672781,0.76744186,1.278087127,0.518439146,2.577628562,0.201893026,0.801946602,0.577301015,0.310186702,0.561925172,1
0.262997433,0.407894737,1.456611752,1.078319091,0.167474231,0.125891992,0.359263501,0.576700899,0.133644613,0.195577482,0.126068188,1.597216104,0.113998767,0.495186136,0.28690629,0.748555841,1.2771181,0.525680557,2.523908858,0.204827768,0.837459255,0.5813543,0.309050064,0.549907497,1
0.273261508,0.42360431,1.384408369,1.056515323,0.16624707,0.123708655,0.354371039,0.621612798,0.119454814,0.192204184,0.124924039,1.602482854,0.113551524,0.510120797,0.292850147,0.76330395,1.378387202,0.520444483,2.608880183,0.199496484,0.863269381,0.595168136,0.352758733,0.551176317,1
0.277435035,0.392409796,0.980872139,0.839576455,0.134805875,0.12045998,0.306728908,0.560104692,0.107821929,0.155869293,0.106911078,1.131048617,0.083798247,0.484015704,0.27182651,0.663675453,1.123948402,0.386314471,2.221723687,0.189229193,0.614027098,0.496167508,0.318564218,0.448593875,1
0.260140617,0.39588967,0.974579144,0.890407864,0.139532256,0.13264038,0.284261665,0.553812872,0.136820698,0.173765676,0.111738787,1.191390803,0.092192973,0.47413016,0.274382549,0.627185866,1.087434649,0.403457236,2.132323779,0.19613603,0.634956502,0.492518478,0.29637642,0.414077505,1
0.301379945,0.415087397,0.944997205,0.814533259,0.137730576,0.115930688,0.288764673,0.584912603,0.146562325,0.184572387,0.137730576,1.272666294,0.09077697,0.478012879,0.279484821,0.640478381,1.19374425,0.411291224,2.21324747,0.187143656,0.660816098,0.51149954,0.312235511,0.436892119,1
0.308618199,0.422965816,1.267418713,0.905242203,0.160982084,0.135235567,0.365096218,0.649975927,0.133775713,0.195089582,0.112408759,1.376509622,0.105640345,0.508184882,0.290081849,0.635050554,1.059220029,0.509489051,1.895281656,0.17810219,0.78407432,0.479778527,0.315117959,0.56284008,1
0.317990654,0.429439252,1.227963131,0.934960405,0.178631702,0.153706348,0.348046216,0.649299065,0.133454498,0.22835259,0.120862002,1.388549916,0.104894197,0.506542056,0.278504673,0.622196262,1.067757009,0.515643256,1.855607477,0.180838634,0.787874854,0.469859813,0.310514019,0.532130339,1
0.313818924,0.428863172,1.173659674,0.898083398,0.162393162,0.137399637,0.356772857,0.651236669,0.146464646,0.204480704,0.140766641,1.412328412,0.105542606,0.472884048,0.292489222,0.598139324,1.0773769,0.512432012,1.820058997,0.175084175,0.796037296,0.473791695,0.302473338,0.541310541,1
0.295427491,0.486380506,1.879705498,1.323041602,0.124846614,0.122669517,0.595693306,0.622085288,0.11142778,0.22673475,0.124015358,1.799113328,0.123975775,0.578530915,0.390868987,0.838176598,2.291296128,0.507619839,4.271759681,0.28056842,0.985749911,0.865065472,0.362299559,0.627162253,1
0.306368699,0.508282165,1.806883878,1.290784486,0.121865309,0.122669321,0.590030246,0.64472369,0.109498832,0.20889008,0.121176155,1.660400475,0.126880815,0.588961873,0.408753391,0.861059546,2.36477224,0.518051993,4.447950878,0.268731575,0.93399441,0.894116807,0.360702556,0.590336537,1
0.293635922,0.500381706,1.726962201,1.245561353,0.118989527,0.119102136,0.603543411,0.617877715,0.107691153,0.201118577,0.11343418,1.65609399,0.11673736,0.569366368,0.402109792,0.806856826,2.350544798,0.48661837,4.316746478,0.260688413,0.871814121,0.907696579,0.358178916,0.56011411,1
0.276619932,0.442307692,1.899170555,1.192534992,0.125868326,0.125764645,0.555158113,0.600227359,0.109175739,0.202436496,0.114930016,1.665785381,0.117988595,0.528798787,0.351837817,0.664929898,2.3157446,0.491861068,3.803050398,0.263608087,0.949507517,0.731242895,0.342175066,0.524261275,1
0.278892073,0.445272206,1.803945372,1.110015175,0.140212443,0.123419322,0.560343955,0.596179561,0.106221548,0.197976732,0.114820435,1.605715731,0.116186141,0.535816619,0.364374403,0.669054441,2.338490926,0.50419828,3.763896848,0.250581689,0.900455235,0.739732569,0.346704871,0.5251391,1
0.277415144,0.441160015,1.814629111,1.103819496,0.125055302,0.120926117,0.545445608,0.571708318,0.103966967,0.188320307,0.106768913,1.585361058,0.109374232,0.516505035,0.35154793,0.642577396,2.282637076,0.493388389,3.77769489,0.23659244,0.84712186,0.741048116,0.340358075,0.49304429,1
0.262423816,0.399320206,1.887071492,1.082259933,0.131602263,0.1269679,0.507053772,0.582395687,0.11183807,0.198664213,0.113201118,1.486267294,0.108566755,0.494139709,0.35302391,0.574425692,2.196788561,0.460505691,3.405532114,0.23280856,0.947318204,0.640646976,0.339545241,0.481087712,1
0.266881413,0.403602959,1.898000268,1.04234331,0.151993021,0.136625956,0.554556435,0.576712002,0.113474701,0.202456046,0.119044424,1.506710509,0.109649711,0.492125984,0.358267717,0.58577905,2.164757814,0.497047376,3.476735863,0.228023084,0.912159442,0.669887855,0.335719399,0.479600054,1
0.26716471,0.416814894,1.846892169,1.037068908,0.150195274,0.129542596,0.544449593,0.5572157,0.106970279,0.183424902,0.110015225,1.508108824,0.105911167,0.497687656,0.343294201,0.574172892,2.194711253,0.459455881,3.413731768,0.219037532,0.877010657,0.68303095,0.334993478,0.469120275,1
0.286114135,0.403203234,1.919583728,0.993377483,0.15525071,0.147587512,0.524124882,0.571295288,0.112298959,0.207473983,0.126773888,1.428571429,0.1,0.477997201,0.319545949,0.531488104,2.201523869,0.449290445,3.008863318,0.212015137,0.961684011,0.575493702,0.344580936,0.489403974,1
0.266901071,0.413456928,1.905909725,0.938483015,0.158585389,0.135318753,0.529641694,0.567844015,0.109539321,0.216565845,0.123685435,1.48720335,0.107119591,0.485536199,0.322838421,0.547227106,2.180757552,0.458445789,3.176602206,0.213866915,0.946579805,0.597091258,0.352724948,0.477431363,1
0.25064521,0.399726734,1.762780269,0.893183857,0.148699552,0.136950673,0.51838565,0.543191134,0.107713004,0.192107623,0.112197309,1.455964126,0.105829596,0.472445726,0.325793229,0.508425687,2.014422347,0.451928251,2.939729771,0.201793722,0.898295964,0.600121451,0.335205708,0.442152466,1
0.248937256,0.370345179,1.805516432,0.896478873,0.183215962,0.141197183,0.48685446,0.573031797,0.119953052,0.206220657,0.11314554,1.345539906,0.095892019,0.458765516,0.316102704,0.535283115,2.379017174,0.430868545,2.745961571,0.197183099,0.983215962,0.5495664,0.330896106,0.475586854,1
0.248486944,0.381289988,1.783783784,0.910219232,0.181649461,0.151606542,0.478714766,0.573577728,0.110196033,0.196032943,0.117851757,1.342651665,0.102308317,0.451149922,0.303994467,0.538128999,2.369877226,0.451455748,2.834169116,0.191509106,0.951629741,0.584125886,0.342209926,0.465723234,1
0.268364169,0.40776699,1.778195489,0.847459558,0.166894509,0.146844384,0.493506494,0.625022898,0.105832764,0.183982684,0.107769424,1.364092048,0.104807473,0.498626122,0.325883862,0.588752519,2.534163766,0.419571656,3.035354461,0.188425609,0.895420369,0.625206082,0.378274409,0.459899749,1
0.264523006,0.437644342,1.788826243,1.230423145,0.177117148,0.143516146,0.601742696,0.562977438,0.119425935,0.23543482,0.127399055,1.644626687,0.118685574,0.528424232,0.346953278,0.715047078,2.081097886,0.503901133,3.604992006,0.262144769,0.991571274,0.725528513,0.314620714,0.686998121,1
0.26260112,0.436661037,1.822198696,1.15490054,0.17830278,0.137348861,0.554800245,0.568406081,0.117345517,0.225664456,0.122025965,1.584331643,0.113556583,0.680682727,0.351853498,0.689039026,1.972975376,0.507104251,3.650902302,0.249289575,0.961664902,0.732242866,0.332562894,0.680057948,1
0.272043498,0.462165836,1.719904129,1.079365944,0.1681011,0.135526746,0.568852816,0.593112823,0.114772851,0.213095108,0.116951738,1.60442314,0.108998802,0.620027186,0.365564114,0.750521069,2.084549162,0.466989868,3.720797463,0.246214185,0.913988452,0.75668328,0.34580879,0.675236954,1
0.261200549,0.391863222,1.831694151,1.005250314,0.187902093,0.15861865,0.525401168,0.538874329,0.121570657,0.232640686,0.127190712,1.621089995,0.114619537,0.508923,0.302009235,0.600524148,1.981530014,0.52998595,2.900786222,0.236190194,0.963321748,0.593535505,0.397229502,0.609184353,1
0.259633371,0.395685248,1.80004414,0.984845141,0.204958434,0.156109762,0.554550136,0.543085173,0.116971971,0.233502538,0.130655484,1.650849702,0.116898404,0.496570645,0.323606435,0.624392069,1.976929792,0.521003458,2.87916199,0.23615096,0.936143603,0.597580746,0.401421624,0.615684544,1
0.267801276,0.405956701,1.723392306,0.912454367,0.194818871,0.149115417,0.547037349,0.562883244,0.119137883,0.204998596,0.124684078,1.462089301,0.113030048,0.513828057,0.326116881,0.599674634,1.987611062,0.493049705,2.914278563,0.221566976,0.877702892,0.618320611,0.328869979,0.588879528,1
0.253733618,0.369704358,1.741015512,0.833317275,0.208883322,0.171885538,0.528374603,0.511734227,0.133057135,0.21803642,0.124963869,1.469409384,0.108777339,0.470588235,0.297622676,0.53505029,1.791984151,0.461605164,2.47500762,0.207245399,0.894691203,0.536574215,0.389362999,0.559687831,1
0.273527529,0.39340589,1.693505507,0.820831751,0.209077098,0.174041018,0.501614128,0.538732394,0.12086973,0.22312951,0.134827193,1.410653247,0.106532472,0.477752881,0.320102433,0.559058899,1.888604353,0.499430308,2.558258643,0.203190277,0.883782757,0.552016645,0.435659411,0.538739081,1
0.266404406,0.388827695,1.666760962,0.797642621,0.196793965,0.162564828,0.538991042,0.545082612,0.119471947,0.213955681,0.133427628,1.401225837,0.110042433,0.471439811,0.304012589,0.55436664,1.896302124,0.417067421,2.563650669,0.204148986,0.843564356,0.5693155,0.311880409,0.52758133,1
0.240672783,0.343119266,1.625195524,0.761400553,0.221633979,0.159306943,0.403681867,0.529204893,0.146312116,0.24220912,0.13476116,1.197689809,0.096257971,0.455504587,0.30351682,0.491896024,1.796024465,0.387558657,2.631957187,0.186981109,0.931295873,0.505657492,0.329204893,0.514859824,1
0.237851265,0.328209905,1.625243902,0.749268293,0.224878049,0.15902439,0.412682927,0.541530818,0.152682927,0.243292683,0.137926829,1.177439024,0.096219512,0.438441236,0.305232107,0.459090203,1.793976091,0.427560976,2.755472753,0.192073171,0.95097561,0.523055426,0.329762459,0.528780488,1
0.245567652,0.346656299,1.618472906,0.804310345,0.197536946,0.165024631,0.432389163,0.555365474,0.15726601,0.250985222,0.132019704,1.208990148,0.100738916,0.446967341,0.292846034,0.480870918,1.819906687,0.398399015,2.713219285,0.191625616,0.989039409,0.54525661,0.328460342,0.531034483,1
0.258171745,0.342197599,1.611657835,0.759121877,0.261771385,0.187887964,0.41998486,0.575438596,0.157607873,0.234519304,0.134443603,1.337925814,0.098713096,0.491043398,0.305632502,0.539242844,1.966204986,0.491143073,2.344044321,0.177744133,0.99348978,0.494921514,0.342197599,0.518697956,1
0.246056782,0.362404899,1.688138743,0.787240632,0.281511304,0.196965005,0.448745742,0.604193728,0.156085475,0.256271291,0.150975534,1.386497368,0.102198823,0.462794582,0.299870106,0.539803303,2.017999629,0.528027253,2.372796437,0.181480334,1.006968102,0.50992763,0.338838374,0.52725302,1
0.290788224,0.350997151,1.614755363,0.782219478,0.262849205,0.196789628,0.452230282,0.610446344,0.15573391,0.242630035,0.138447291,1.409322426,0.106034882,0.489838557,0.284520418,0.520607787,1.977777778,0.502083655,2.501234568,0.181200803,1.02407779,0.544919278,0.350807217,0.527087514,1
0.266532147,0.409061726,1.32255822,0.95220716,0.204785077,0.158961882,0.400069517,0.493167018,0.126926196,0.286003939,0.120148303,1.564071371,0.125535859,0.541777492,1.529854169,0.292671742,1.245437036,0.572818909,2.441805008,0.221295331,0.896999189,0.619645969,0.308355498,0.758313058,1
0.259983323,0.406467155,1.237459707,0.951705027,0.217553583,0.154668326,0.394785953,0.495598999,0.122264322,0.290391902,0.117344342,1.601707855,0.118136063,0.533030668,1.51385157,0.287593811,1.362364496,0.559520443,2.406281849,0.218345303,0.885652887,0.642453442,0.325488743,0.741672793,1
0.274135412,0.424159766,1.213941642,0.95421073,0.201373124,0.152538619,0.377941421,0.519240136,0.115220641,0.284148165,0.112673717,1.562261226,0.119483971,0.561714564,1.610521189,0.297028738,1.428738432,0.54830851,2.528300049,0.208792426,0.883118321,0.643253775,0.338236727,0.737223852,1
0.255846535,0.389697166,1.264948377,0.905370274,0.219787566,0.171655649,0.403179083,0.46998599,0.135853822,0.285671841,0.126717671,1.585902102,0.129243111,0.540036642,1.239681,0.271042138,1.126953335,0.584267994,2.112835435,0.209685806,0.924608185,0.55738765,0.309839422,0.674218228,1
0.262014114,0.382435309,1.221194522,0.864486986,0.235606224,0.165196817,0.40144834,0.486837683,0.123252312,0.282569728,0.123610812,1.583709758,0.123539112,0.525148426,1.27948919,0.282961801,1.249579926,0.578905858,2.188641201,0.20147702,0.891876389,0.562787051,0.329562003,0.687603069,1
0.267387765,0.395208188,1.284453303,0.88304385,0.202733485,0.166856492,0.388453872,0.507559898,0.122223804,0.281605923,0.120088269,1.53929385,0.120728929,0.575017446,1.343451966,0.29030007,1.415910677,0.604214123,2.250988602,0.201025057,0.912158314,0.585136078,0.338101884,0.661446469,1
0.230292927,0.331626578,1.256395405,0.819287576,0.243266725,0.184766869,0.392895067,0.424148607,0.12858384,0.279563664,0.118158123,1.470605271,0.12443286,0.448321029,0.981900452,0.237318409,0.998690164,0.614538083,1.6595618,0.187662902,0.864465682,0.442843534,0.274708264,0.609518293,1
0.237652682,0.329660117,1.242231968,0.787907064,0.240085845,0.182887002,0.394140151,0.470658524,0.140337781,0.270224876,0.119436409,1.43734254,0.118036764,0.494025491,1.08204992,0.256638343,1.146043548,0.600354577,1.883563463,0.185313054,0.849398152,0.500929368,0.301779076,0.574601101,1
0.259086409,0.346627068,1.145506028,0.758860066,0.239039094,0.177932042,0.377694556,0.505869043,0.114176105,0.274936061,0.116368286,1.452228718,0.112714651,0.522274077,1.158393438,0.276057135,1.270400226,0.5826635,1.957431764,0.176744611,0.847552064,0.530476595,0.326827889,0.589970771,1
0.24,0.322327273,1.180715358,0.707728864,0.275637819,0.220985493,0.417458729,0.443345455,0.155827914,0.290395198,0.145197599,1.415707854,0.126813407,0.4128,0.852072727,0.236945455,1.040727273,0.608804402,1.479709091,0.176838419,0.879064532,0.423127273,0.277381818,0.54002001,1
0.238543066,0.329601433,1.16074038,0.70031661,0.283852898,0.208353629,0.400267901,0.442155546,0.134559182,0.27825134,0.132123721,1.39539698,0.122747199,0.445141066,0.865054486,0.260785192,1.032094342,0.586215295,1.540528437,0.17364832,0.853263517,0.434243917,0.306612927,0.551509985,1
0.263841422,0.354408749,1.139347181,0.707062315,0.249970326,0.192759644,0.407596439,0.507177033,0.131988131,0.273234421,0.121543027,1.398219585,0.119881306,0.509398496,0.989576213,0.27050581,1.196684894,0.581127596,1.710868079,0.165934718,0.837863501,0.499316473,0.350136705,0.532937685,1
0.228594249,0.303194888,1.142204629,0.657125457,0.304811206,0.21817905,0.431333739,0.441693291,0.146772229,0.289738124,0.140682095,1.323386114,0.118757613,0.41485623,0.781948882,0.223642173,0.981629393,0.571559074,1.347923323,0.15910475,0.83998173,0.404153355,0.282747604,0.491626066,1
0.254136546,0.305542169,1.112718056,0.663933204,0.308483674,0.209780826,0.395407783,0.437108434,0.152825406,0.27955867,0.132398986,1.344565379,0.121365737,0.435662651,0.785702811,0.230361446,0.965301205,0.59415536,1.390361446,0.158342031,0.837781422,0.404337349,0.275983936,0.509765916,1
0.257861635,0.347817801,1.171784737,0.674521131,0.326086957,0.236394041,0.40270599,0.511149228,0.163879599,0.298114929,0.13347522,1.390088173,0.123289754,0.49552125,0.933295216,0.269106156,1.153611588,0.593341441,1.619020393,0.154758285,0.838704773,0.484848485,0.324185249,0.503648525,1
0.302979644,0.477136395,1.249017185,1.060934516,0.162024037,0.15090419,0.420307761,0.553643426,0.139784342,0.240873863,0.118274739,1.777322251,0.125968775,0.565148982,0.709509293,0.386665355,1.248795358,0.512018421,2.752581375,0.233123666,0.94945524,0.748057823,0.329137575,0.72542963,1
0.285781544,0.433521657,1.214074446,1.040459847,0.168982644,0.151905798,0.407500419,0.524858757,0.142976729,0.237178414,0.11836598,1.651264021,0.127685697,0.518455744,0.676365348,0.367514124,1.304048964,0.516435069,2.584274953,0.232658072,0.918801272,0.711393597,0.317043315,0.717506557,1
0.269720568,0.430508475,1.299277305,1.094183471,0.181023429,0.15240704,0.418813382,0.487952359,0.135621867,0.24874694,0.120468586,1.666686094,0.119361231,0.488776913,0.657077416,0.354924416,1.362986716,0.530364844,2.468254695,0.241228581,0.96159226,0.70279432,0.307008704,0.733360532,1
0.287225291,0.424609237,1.256977657,0.999643087,0.193375687,0.154472125,0.403526305,0.512398637,0.128631594,0.233207224,0.118852166,1.760439717,0.116496538,0.55329651,0.620401927,0.354448231,1.213891174,0.545220929,2.303560935,0.214861875,0.955385823,0.656246327,0.315548243,0.658576629,1
0.265037384,0.397723468,1.245190252,1.007268063,0.176571184,0.159683625,0.395966937,0.485325299,0.139589568,0.242126265,0.117500356,1.733718113,0.120208066,0.492802143,0.586206897,0.335453632,1.154335454,0.547954967,2.157125321,0.213054012,0.947983469,0.613993974,0.295279545,0.671084509,1
0.25224526,0.388402262,1.28045491,1.021068747,0.207990085,0.160749435,0.39607786,0.475218982,0.136983305,0.237661296,0.11824743,1.670846395,0.117955821,0.476327753,0.579997782,0.33008094,1.215434084,0.539330757,2.157001885,0.220018955,0.954581906,0.60217319,0.294711165,0.637967486,1
0.301365924,0.401437815,1.199037661,0.890441381,0.178958083,0.167021375,0.398260387,0.508267434,0.124271306,0.22198575,0.118904414,1.618117887,0.113352457,0.524658519,0.541480949,0.320488857,1.149388929,0.540205422,2.00301941,0.194040899,0.918848894,0.56635514,0.292595255,0.577033404,1
0.239488818,0.348626198,1.193650204,0.884144077,0.191236539,0.18984404,0.384236911,0.466964856,0.144912737,0.237003342,0.12003342,1.585870776,0.115391756,0.462236422,0.47629393,0.294313099,1.050607029,0.556442629,1.741086262,0.19522837,0.924340884,0.497380192,0.254185304,0.582064612,1
0.24816295,0.355549826,1.20285961,0.910373285,0.220804145,0.187889838,0.367910949,0.44759572,0.143652241,0.234622397,0.123020823,1.630265809,0.117934939,0.440634266,0.467448756,0.29779554,1.070259121,0.553977545,1.756606936,0.199117167,0.938105748,0.519530746,0.260409952,0.605220228,1
0.28792876,0.375,1.117062332,0.833352824,0.209683078,0.189685417,0.387089229,0.494063325,0.126301017,0.229096012,0.116828441,1.574435739,0.118348731,0.515171504,0.477572559,0.295844327,1.035290237,0.541106303,1.596635884,0.177289206,0.903753947,0.501649077,0.274406332,0.548590808,1
0.274482759,0.345900383,1.115575514,0.839281494,0.19841645,0.205152446,0.390805956,0.449808429,0.159064051,0.236705271,0.122666036,1.565705507,0.123138738,0.479386973,0.427586207,0.27816092,0.994329502,0.56357835,1.501149425,0.184826282,0.916568187,0.465287356,0.250421456,0.553178918,1
0.255986405,0.358102889,1.189840881,0.856548348,0.218359853,0.190208078,0.366707466,0.450795613,0.149326805,0.245654835,0.129130967,1.571358629,0.12753978,0.430712189,0.425459601,0.293217982,1.013131469,0.556793146,1.524795304,0.192044064,0.927417381,0.455739224,0.255059478,0.574785802,1
0.284810127,0.361121157,1.006295607,0.767062527,0.212190585,0.193017599,0.319215911,0.456057866,0.12605523,0.224495636,0.121476606,1.473458292,0.108456145,0.446292948,0.397649186,0.281555154,0.891139241,0.535555874,1.264918626,0.16068107,0.87251395,0.409764919,0.236347197,0.49420518,1
0.275843599,0.373683271,0.999856301,0.738180773,0.254777985,0.192412703,0.371605116,0.439028745,0.150021555,0.238396321,0.125880155,1.464290846,0.114815347,0.524013569,0.384752723,0.254954472,0.889126942,0.541169708,1.269951794,0.16625952,0.869090387,0.400464203,0.261203357,0.496623078,1
0.267860247,0.348339997,1.071612805,0.756334395,0.248065544,0.186466394,0.341829768,0.430384147,0.182673342,0.244424215,0.145046275,1.508117129,0.119101805,0.424126543,0.384147401,0.250130367,0.862854163,0.557426794,1.27255345,0.173873464,0.905173722,0.388145315,0.232400487,0.496434532,1
0.370535273,0.549718017,1.435869403,1.181334791,0.159071709,0.140187845,0.458629429,0.624616602,0.11573821,0.206678925,0.114694628,1.700392586,0.115042489,0.632927674,0.842881171,0.556248145,1.584050658,0.473786215,3.321658257,0.236992496,0.907369676,0.905609973,0.386563768,0.696069175,1
0.357495725,0.516910507,1.437192982,1.145012531,0.175388471,0.142606516,0.488621554,0.61466844,0.109122807,0.206967419,0.115037594,1.669122807,0.123609023,0.616758503,0.807429223,0.531730952,1.47833935,0.479699248,3.214611438,0.236491228,0.939498747,0.865380961,0.363385902,0.707218045,1
0.366760236,0.525408963,1.453787422,1.185905164,0.161291943,0.146624473,0.486939924,0.60245862,0.109051638,0.217450271,0.115230058,1.791440627,0.12286518,0.643887329,0.813183622,0.539057206,1.462975511,0.491058871,3.213048108,0.239300784,0.985382761,0.879488917,0.370051302,0.71689773,1
0.363408521,0.520300752,1.482434088,1.108747502,0.166827822,0.147747051,0.462579772,0.643609023,0.106040095,0.20331335,0.117772191,1.644878489,0.121510991,0.595363409,0.735213033,0.527944862,1.69273183,0.472184619,2.881203008,0.229807258,0.92786695,0.820676692,0.385338346,0.626700187,1
0.34855064,0.475061612,1.539375735,1.152017762,0.167754995,0.151560663,0.465129946,0.597582443,0.106960951,0.206085934,0.119171999,1.672652475,0.124069479,0.577044948,0.681844854,0.510620819,1.545123812,0.496082016,2.700269921,0.230573332,0.981454878,0.776786762,0.357352423,0.642157503,1
0.365980002,0.526804,1.553758828,1.163949574,0.168569731,0.151871164,0.459507623,0.603903144,0.108903703,0.217807405,0.119926077,1.744043297,0.126130288,0.610046982,0.710516805,0.513070714,1.511504638,0.518579632,2.853873027,0.241964227,1.011880404,0.792555114,0.374894591,0.649264075,1
0.347168045,0.456389452,1.481033023,1.044961897,0.168416596,0.151735817,0.427519052,0.631923857,0.115918713,0.197713802,0.119475021,1.508636749,0.115918713,0.567951318,0.662037759,0.498829771,1.626150726,0.470364098,2.558901545,0.201947502,0.942675699,0.707910751,0.370260571,0.566045724,1
0.337287409,0.409175361,1.474464724,1.067479817,0.190680941,0.156370656,0.441207441,0.566957267,0.115566866,0.216128466,0.123990874,1.622850123,0.119427869,0.52665428,0.599971416,0.467914821,1.449621266,0.498420498,2.32028012,0.214110214,1.001404001,0.666857225,0.351722167,0.584942085,1
