feature_1,feature_9,feature_4,target
0.541667,191.1,-200.0,0.44587
0.583333,175.0,-200.0,0.447962
0.625,168.5,-200.0,0.453265
0.666667,179.7,-200.0,0.562883
0.708333,124.3,-200.0,0.66776
0.75,129.8,-200.0,0.694194
0.791667,140.5,-200.0,0.703129
0.833333,157.2,-200.0,0.707366
0.875,122.7,-200.0,0.697889
0.916667,104.0,-200.0,0.692381
0.958333,133.8,-200.0,0.688659
0.0,105.1,-200.0,0.67908
0.0416667,120.7,-200.0,0.672823
0.0833333,135.8,-200.0,0.663045
0.125,-200.0,-200.0,0.549298
0.166667,47.8,-200.0,0.551853
0.208333,40.4,-200.0,0.502612
0.25,66.8,-200.0,0.474545
0.291667,104.1,-200.0,0.468599
0.333333,168.7,-200.0,0.506071
0.375,203.4,-200.0,0.529323
0.416667,183.2,-200.0,0.524864
0.458333,150.5,-200.0,0.497074
0.5,138.1,-200.0,0.487746
0.541667,127.3,-200.0,0.478785
0.583333,-200.0,-200.0,0.456029
0.625,147.5,-200.0,0.425557
0.666667,171.6,-200.0,0.437533
0.708333,163.4,-200.0,0.434052
0.75,179.5,-200.0,0.420593
0.791667,168.6,-200.0,0.434061
0.833333,151.8,-200.0,0.425652
0.875,107.2,-200.0,0.424727
0.916667,75.1,-200.0,0.403389
0.958333,57.9,-200.0,0.404068
0.0,57.0,-200.0,0.392762
0.0416667,44.2,-200.0,0.383609
0.0833333,29.2,-200.0,0.386667
0.125,-200.0,-200.0,0.44364
0.166667,19.4,-200.0,0.432293
0.208333,20.0,-200.0,0.453046
0.25,34.9,-200.0,0.455864
0.291667,60.4,-200.0,0.386214
0.333333,114.7,-200.0,0.3843
0.375,156.8,-200.0,0.416839
0.416667,146.5,-200.0,0.494255
0.458333,187.8,-200.0,0.453351
0.5,126.3,-200.0,0.406268
0.541667,113.9,-200.0,0.396763
0.583333,123.3,-200.0,0.41937
0.625,107.1,-200.0,0.432675
0.666667,121.1,-200.0,0.443171
0.708333,118.3,-200.0,0.443029
0.75,134.0,-200.0,0.472082
0.791667,141.7,-200.0,0.476003
0.833333,132.5,-200.0,0.477077
0.875,106.0,-200.0,0.478229
0.916667,86.5,-200.0,0.435111
0.958333,66.8,-200.0,0.412657
0.0,54.6,-200.0,0.390147
0.0416667,48.7,-200.0,0.393908
0.0833333,30.3,-200.0,0.414393
0.125,-200.0,-200.0,0.442337
0.166667,19.9,-200.0,0.413746
0.208333,17.1,-200.0,0.406157
0.25,35.2,-200.0,0.410962
0.291667,70.7,-200.0,0.391486
0.333333,135.6,-200.0,0.393372
0.375,163.2,-200.0,0.37781
0.416667,143.1,-200.0,0.41362
0.458333,134.1,-200.0,0.413125
0.5,130.1,-200.0,0.419867
0.541667,122.0,-200.0,0.416634
0.583333,128.5,-200.0,0.395526
0.625,132.4,-200.0,0.388403
0.666667,133.0,-200.0,0.398399
0.708333,125.6,-200.0,0.430549
0.75,177.1,-200.0,0.382084
0.791667,184.9,-200.0,0.396991
0.833333,168.5,-200.0,0.417996
0.875,150.5,-200.0,0.439769
0.916667,114.0,-200.0,0.470362
0.958333,90.4,-200.0,0.468772
0.0,86.9,-200.0,0.390048
0.0416667,82.9,-200.0,0.357095
0.0833333,74.4,-200.0,0.348695
0.125,-200.0,-200.0,0.337862
0.166667,27.9,-200.0,0.357149
0.208333,26.3,-200.0,0.380385
0.25,60.5,-200.0,0.35563
0.291667,91.0,-200.0,0.326658
0.333333,183.9,-200.0,0.336663
0.375,203.8,-200.0,0.363378
0.416667,184.6,-200.0,0.376007
0.458333,125.2,-200.0,0.38607
0.5,104.0,-200.0,0.394382
0.541667,115.2,-200.0,0.40462
0.583333,125.6,-200.0,0.377853
0.625,125.4,-200.0,0.358417
0.666667,138.9,-200.0,0.336745
0.708333,141.6,-200.0,0.315537
0.75,169.5,-200.0,0.31306
0.791667,194.8,-200.0,0.317809
0.833333,201.8,-200.0,0.330557
0.875,167.9,-200.0,0.338989
0.916667,128.1,-200.0,0.345097
0.958333,114.8,-200.0,0.355147
0.0,111.1,-200.0,0.370058
0.0416667,97.4,-200.0,0.371627
0.0833333,77.1,-200.0,0.37735
0.125,-200.0,-200.0,0.382187
0.166667,50.5,-200.0,0.3835
0.208333,49.4,-200.0,0.391894
0.25,78.7,-200.0,0.397474
0.291667,92.1,-200.0,0.392566
0.333333,166.9,-200.0,0.40727
0.375,205.5,-200.0,0.411729
0.416667,183.9,-200.0,0.404343
0.458333,176.4,-200.0,0.427119
0.5,191.4,-200.0,0.420998
0.541667,147.1,-200.0,0.408713
0.583333,173.8,-200.0,0.407493
0.625,166.6,-200.0,0.411847
0.666667,137.9,-200.0,0.399114
0.708333,164.3,-200.0,-200.0
0.75,189.8,-200.0,-200.0
0.791667,197.8,-200.0,-200.0
0.833333,155.0,-200.0,-200.0
0.875,152.5,-200.0,-200.0
0.916667,109.6,-200.0,-200.0
0.958333,90.7,-200.0,-200.0
0.0,104.5,-200.0,-200.0
0.0416667,85.4,-200.0,-200.0
0.0833333,59.5,-200.0,0.352769
0.125,-200.0,-200.0,0.369201
0.166667,34.1,-200.0,0.36866
0.208333,31.4,-200.0,0.365653
0.25,36.9,-200.0,0.359058
0.291667,57.5,-200.0,0.356115
0.333333,91.9,-200.0,0.364202
0.375,109.7,-200.0,0.378541
0.416667,100.8,-200.0,0.377833
0.458333,96.0,-200.0,0.370617
0.5,101.7,-200.0,0.36739
0.541667,96.4,-200.0,0.372214
0.583333,101.6,-200.0,0.366812
0.625,87.6,-200.0,0.369714
0.666667,86.8,-200.0,0.368792
0.708333,115.1,-200.0,0.368928
0.75,117.7,-200.0,0.367121
0.791667,134.2,-200.0,0.370683
0.833333,125.2,-200.0,0.36996
0.875,140.0,-200.0,0.366113
0.916667,83.0,-200.0,0.37252
0.958333,72.6,-200.0,0.372638
0.0,92.1,-200.0,0.378227
0.0416667,108.5,-200.0,0.376207
0.0833333,82.3,-200.0,0.365818
0.125,-200.0,-200.0,0.350364
0.166667,82.7,-200.0,0.347261
0.208333,49.7,-200.0,0.341991
0.25,44.2,-200.0,0.333714
0.291667,48.6,-200.0,0.330848
0.333333,62.0,-200.0,0.325939
0.375,85.1,-200.0,0.329939
0.416667,82.1,-200.0,0.33303
0.458333,76.5,-200.0,0.342641
0.5,92.2,-200.0,0.348801
0.541667,95.0,-200.0,0.356127
0.583333,95.1,-200.0,0.328088
0.625,76.4,-200.0,0.292721
0.666667,94.9,-200.0,0.27743
0.708333,118.3,-200.0,0.301661
0.75,122.5,-200.0,0.277214
0.791667,139.7,-200.0,0.272646
0.833333,162.8,-200.0,0.273022
0.875,163.8,-200.0,0.289767
0.916667,120.0,-200.0,0.306393
0.958333,129.6,-200.0,0.320286
0.0,144.6,-200.0,0.327596
0.0416667,126.1,-200.0,0.307585
0.0833333,61.4,-200.0,0.298232
0.125,-200.0,-200.0,0.298947
0.166667,36.9,-200.0,0.302402
0.208333,36.7,-200.0,0.307453
0.25,49.8,-200.0,0.301198
0.291667,109.1,-200.0,0.283305
0.333333,197.8,-200.0,0.273237
0.375,-200.0,-200.0,0.328026
0.416667,283.2,-200.0,0.335897
0.458333,255.9,-200.0,0.275311
0.5,261.3,-200.0,0.258118
0.541667,180.8,-200.0,0.247748
0.583333,194.1,-200.0,0.260648
0.625,214.1,-200.0,0.287158
0.666667,203.8,-200.0,0.290848
0.708333,228.2,-200.0,0.302985
0.75,269.5,-200.0,0.311635
0.791667,285.3,-200.0,0.334378
0.833333,281.9,-200.0,0.377106
0.875,235.0,-200.0,0.379464
0.916667,208.0,-200.0,0.392241
0.958333,160.9,-200.0,0.405645
0.0,145.7,-200.0,0.412003
0.0416667,122.6,-200.0,0.415003
0.0833333,108.7,-200.0,0.426298
0.125,-200.0,-200.0,0.46212
0.166667,114.5,-200.0,0.480726
0.208333,113.9,-200.0,0.487777
0.25,122.2,-200.0,0.466071
0.291667,149.0,-200.0,0.473022
0.333333,186.8,-200.0,0.493809
0.375,197.6,-200.0,0.49674
0.416667,195.8,-200.0,0.497851
0.458333,218.3,-200.0,0.502001
0.5,227.1,-200.0,0.522571
0.541667,181.1,-200.0,0.558925
0.583333,178.9,-200.0,0.611836
0.625,150.6,-200.0,0.664834
0.666667,162.3,-200.0,0.689767
0.708333,164.8,-200.0,0.696707
0.75,173.0,-200.0,0.52008
0.791667,187.6,-200.0,0.432383
0.833333,186.4,-200.0,0.43179
0.875,172.4,-200.0,0.438925
0.916667,149.8,-200.0,0.450547
0.958333,136.9,-200.0,0.468797
0.0,132.8,-200.0,0.500654
0.0416667,121.5,-200.0,0.507365
0.0833333,129.6,-200.0,0.517672
0.125,-200.0,-200.0,0.52808
0.166667,120.8,-200.0,0.52146
0.208333,114.5,-200.0,0.50594
0.25,125.3,-200.0,0.503351
0.291667,135.8,-200.0,0.485679
0.333333,174.2,-200.0,0.478723
0.375,223.7,-200.0,0.485866
0.416667,229.5,-200.0,0.494159
0.458333,204.6,-200.0,0.483159
0.5,203.8,-200.0,0.439763
0.541667,139.4,-200.0,0.322082
0.583333,132.8,-200.0,0.31139
0.625,127.3,-200.0,0.288391
0.666667,123.8,-200.0,0.295586
0.708333,157.5,-200.0,0.307421
0.75,170.6,-200.0,0.319397
0.791667,193.3,-200.0,0.359663
0.833333,195.4,-200.0,0.395288
0.875,211.7,-200.0,0.390621
0.916667,192.8,-200.0,0.390395
0.958333,167.4,-200.0,0.399864
0.0,155.5,-200.0,0.407892
0.0416667,152.6,-200.0,0.422563
0.0833333,128.0,-200.0,0.43233
0.125,-200.0,-200.0,0.437902
0.166667,96.3,-200.0,0.43367
0.208333,104.5,-200.0,0.432699
0.25,129.5,-200.0,0.436831
0.291667,133.9,-200.0,0.432208
0.333333,274.6,-200.0,0.441022
0.375,309.2,-200.0,0.449081
0.416667,321.6,-200.0,0.449905
0.458333,332.6,-200.0,0.442516
0.5,234.6,-200.0,0.447646
0.541667,241.1,-200.0,0.48644
0.583333,214.0,-200.0,0.539566
0.625,173.7,-200.0,0.586867
0.666667,157.0,-200.0,0.611061
0.708333,170.1,-200.0,0.617991
0.75,212.2,-200.0,0.634218
0.791667,249.0,-200.0,0.657796
0.833333,230.5,-200.0,0.650323
0.875,215.6,-200.0,0.630446
0.916667,216.6,-200.0,0.623672
0.958333,202.8,-200.0,0.613245
0.0,161.4,-200.0,0.588961
0.0416667,147.4,-200.0,0.579714
0.0833333,111.1,-200.0,0.556845
0.125,-200.0,-200.0,0.552304
0.166667,114.5,-200.0,0.557466
0.208333,79.8,-200.0,0.536653
0.25,121.8,-200.0,0.527053
0.291667,186.3,-200.0,0.51976
0.333333,306.4,-200.0,0.518188
0.375,301.1,-200.0,0.517563
0.416667,273.5,-200.0,0.526651
0.458333,247.1,-200.0,0.521248
0.5,168.7,-200.0,0.482133
0.541667,137.5,-200.0,0.466524
0.583333,148.5,-200.0,0.470661
0.625,164.7,-200.0,0.454799
0.666667,156.3,-200.0,0.447559
0.708333,183.6,-200.0,0.437303
0.75,197.0,-200.0,0.437217
0.791667,204.2,-200.0,0.445788
0.833333,207.4,-200.0,0.440885
0.875,207.7,-200.0,0.443335
0.916667,173.5,-200.0,0.440823
0.958333,156.8,-200.0,0.435076
0.0,166.4,-200.0,0.447084
0.0416667,166.8,-200.0,0.454765
0.0833333,153.5,-200.0,0.45356
0.125,-200.0,-200.0,0.463271
0.166667,164.0,-200.0,0.457053
0.208333,148.8,-200.0,0.452347
0.25,149.7,-200.0,0.459116
0.291667,205.3,-200.0,0.459766
0.333333,282.6,-200.0,0.456383
0.375,310.1,-200.0,0.434537
0.416667,200.1,-200.0,0.409122
0.458333,146.9,-200.0,0.398047
0.5,127.5,-200.0,0.402453
0.541667,120.9,-200.0,0.398128
0.583333,128.5,-200.0,0.387383
0.625,109.7,-200.0,0.371561
0.666667,126.4,-200.0,0.371821
0.708333,121.2,-200.0,0.366864
0.75,141.7,-200.0,0.356711
0.791667,173.9,-200.0,0.356587
0.833333,168.0,-200.0,0.377277
0.875,180.2,-200.0,0.387406
0.916667,157.3,-200.0,0.380916
0.958333,162.3,-200.0,0.36045
0.0,173.3,-200.0,0.322824
0.0416667,176.1,-200.0,0.322972
0.0833333,172.3,-200.0,0.363845
0.125,-200.0,-200.0,0.365846
0.166667,107.7,-200.0,0.354151
0.208333,87.8,-200.0,0.351485
0.25,85.2,-200.0,0.348949
0.291667,87.5,-200.0,0.346746
0.333333,93.7,-200.0,0.34684
0.375,115.4,-200.0,0.342393
0.416667,136.7,-200.0,0.35511
0.458333,211.7,-200.0,0.359074
0.5,172.9,-200.0,0.324234
0.541667,134.5,-200.0,0.310469
0.583333,100.4,-200.0,0.332044
0.625,78.3,-200.0,0.34813
0.666667,100.0,-200.0,0.351578
0.708333,150.2,-200.0,0.347898
0.75,141.7,-200.0,0.363521
0.791667,165.0,-200.0,0.358437
0.833333,179.1,-200.0,0.338513
0.875,149.0,-200.0,0.328561
0.916667,126.3,-200.0,0.330403
0.958333,119.8,-200.0,0.335822
0.0,109.5,-200.0,0.330045
0.0416667,91.7,-200.0,0.324868
0.0833333,78.4,-200.0,0.320679
0.125,-200.0,-200.0,0.325031
0.166667,65.1,-200.0,0.332693
0.208333,72.5,-200.0,0.349882
0.25,84.6,-200.0,0.357384
0.291667,133.3,-200.0,0.371275
0.333333,245.6,-200.0,0.377546
0.375,280.7,-200.0,0.370382
0.416667,221.9,-200.0,0.351951
0.458333,181.9,-200.0,0.325085
0.5,154.2,-200.0,0.304524
0.541667,168.0,-200.0,0.303272
0.583333,148.5,-200.0,0.306873
0.625,156.4,-200.0,0.339217
0.666667,155.6,-200.0,0.339254
0.708333,186.7,-200.0,0.352509
0.75,193.5,-200.0,0.383248
0.791667,204.3,-200.0,0.400352
0.833333,174.3,-200.0,0.403219
0.875,154.4,-200.0,0.401896
0.916667,116.9,-200.0,0.400138
0.958333,98.0,-200.0,0.400439
0.0,89.7,-200.0,0.396641
0.0416667,73.5,-200.0,0.400564
0.0833333,49.2,-200.0,0.408979
0.125,-200.0,-200.0,0.409146
0.166667,53.8,-200.0,0.403975
0.208333,68.6,-200.0,0.412611
0.25,91.6,-200.0,0.412884
0.291667,146.3,-200.0,0.421128
0.333333,224.2,-200.0,0.436698
0.375,252.9,-200.0,0.427261
0.416667,224.6,-200.0,0.407416
0.458333,180.4,-200.0,0.424592
0.5,193.6,-200.0,0.374777
0.541667,158.3,-200.0,0.401092
0.583333,184.3,-200.0,0.354004
0.625,164.5,-200.0,0.327133
0.666667,155.6,-200.0,0.309303
0.708333,172.0,-200.0,-200.0
0.75,194.4,-200.0,-200.0
0.791667,207.7,-200.0,-200.0
0.833333,187.2,-200.0,-200.0
0.875,187.2,-200.0,-200.0
0.916667,126.7,-200.0,-200.0
0.958333,107.4,-200.0,-200.0
0.0,98.5,-200.0,-200.0
0.0416667,100.4,-200.0,-200.0
0.0833333,72.6,-200.0,-200.0
0.125,-200.0,-200.0,-200.0
0.166667,82.5,-200.0,-200.0
0.208333,91.7,-200.0,-200.0
0.25,100.4,-200.0,-200.0
0.291667,148.8,-200.0,-200.0
0.333333,230.5,-200.0,-200.0
0.375,244.7,-200.0,-200.0
0.416667,203.0,-200.0,-200.0
0.458333,164.7,-200.0,-200.0
0.5,167.9,-200.0,-200.0
0.541667,151.0,-200.0,-200.0
0.583333,152.4,-200.0,-200.0
0.625,143.6,-200.0,-200.0
0.666667,147.5,-200.0,-200.0
0.708333,176.1,-200.0,-200.0
0.75,208.5,-200.0,-200.0
0.791667,239.8,-200.0,-200.0
0.833333,222.5,-200.0,-200.0
0.875,186.6,-200.0,-200.0
0.916667,156.7,-200.0,-200.0
0.958333,122.6,-200.0,-200.0
0.0,126.2,-200.0,-200.0
0.0416667,106.2,-200.0,-200.0
0.0833333,94.6,-200.0,-200.0
0.125,-200.0,-200.0,-200.0
0.166667,87.0,-200.0,-200.0
0.208333,87.7,-200.0,-200.0
0.25,134.4,-200.0,-200.0
0.291667,156.2,-200.0,-200.0
0.333333,247.0,-200.0,-200.0
0.375,288.7,-200.0,-200.0
0.416667,250.0,-200.0,-200.0
0.458333,232.4,-200.0,-200.0
0.5,185.4,-200.0,-200.0
0.541667,147.2,-200.0,-200.0
0.583333,128.4,-200.0,-200.0
0.625,131.3,-200.0,-200.0
0.666667,134.7,-200.0,-200.0
0.708333,148.7,-200.0,-200.0
0.75,208.5,-200.0,-200.0
0.791667,242.7,-200.0,-200.0
0.833333,276.2,-200.0,-200.0
0.875,224.9,-200.0,-200.0
0.916667,193.9,-200.0,-200.0
0.958333,163.7,-200.0,-200.0
0.0,147.8,-200.0,-200.0
0.0416667,135.7,-200.0,-200.0
0.0833333,116.4,-200.0,-200.0
0.125,-200.0,-200.0,-200.0
0.166667,90.7,-200.0,-200.0
0.208333,87.0,-200.0,-200.0
0.25,122.9,-200.0,-200.0
0.291667,151.5,-200.0,-200.0
0.333333,266.7,-200.0,-200.0
0.375,295.6,-200.0,-200.0
0.416667,290.6,-200.0,-200.0
0.458333,275.9,-200.0,-200.0
0.5,249.8,-200.0,-200.0
0.541667,251.2,-200.0,-200.0
0.583333,275.0,-200.0,-200.0
0.625,312.4,-200.0,-200.0
0.666667,339.7,-200.0,-200.0
0.708333,325.9,-200.0,-200.0
0.75,283.8,-200.0,-200.0
0.791667,289.0,-200.0,-200.0
0.833333,215.0,-200.0,-200.0
0.875,206.8,-200.0,0.566418
0.916667,212.7,-200.0,0.584349
0.958333,192.0,-200.0,0.58853
0.0,210.7,-200.0,0.596373
0.0416667,229.3,-200.0,0.597948
0.0833333,215.7,-200.0,0.587131
0.125,-200.0,-200.0,0.581079
0.166667,145.8,-200.0,0.582713
0.208333,136.4,-200.0,0.573525
0.25,156.4,-200.0,0.577779
0.291667,176.4,-200.0,0.583561
0.333333,223.5,-200.0,0.59289
0.375,207.2,-200.0,0.600452
0.416667,221.4,-200.0,0.613553
0.458333,229.3,-200.0,0.627082
0.5,207.8,-200.0,0.649502
0.541667,206.9,-200.0,0.673772
0.583333,215.7,-200.0,0.674606
0.625,224.2,-200.0,0.672491
0.666667,224.5,-200.0,0.679603
0.708333,227.2,-200.0,0.686925
0.75,247.6,-200.0,0.703283
0.791667,251.0,-200.0,0.722137
0.833333,264.6,-200.0,0.747064
0.875,261.5,-200.0,0.750602
0.916667,240.6,-200.0,0.746115
0.958333,230.9,-200.0,0.737879
0.0,228.5,-200.0,0.770629
0.0416667,221.2,-200.0,0.86619
0.0833333,180.2,-200.0,0.920286
0.125,-200.0,-200.0,0.942915
0.166667,140.2,-200.0,0.927707
0.208333,153.0,-200.0,0.924323
0.25,149.5,-200.0,0.923434
0.291667,144.5,-200.0,0.922119
0.333333,148.6,-200.0,0.942266
0.375,155.2,-200.0,0.975971
0.416667,158.0,-200.0,1.02202
0.458333,188.1,-200.0,1.08589
0.5,154.2,-200.0,1.04217
0.541667,106.8,-200.0,1.02592
0.583333,92.3,-200.0,0.881978
0.625,105.7,-200.0,0.781984
0.666667,89.5,-200.0,0.723888
0.708333,100.4,-200.0,0.694362
0.75,131.9,-200.0,0.710294
0.791667,210.9,-200.0,0.718167
0.833333,178.5,-200.0,0.693693
0.875,116.2,-200.0,0.6687
0.916667,143.2,-200.0,0.687684
0.958333,142.2,-200.0,0.736616
0.0,134.5,-200.0,0.731227
0.0416667,135.8,-200.0,0.730056
0.0833333,109.3,-200.0,0.741346
0.125,-200.0,-200.0,0.741089
0.166667,62.4,-200.0,0.738237
0.208333,48.6,-200.0,0.72801
0.25,81.1,-200.0,0.699749
0.291667,104.1,-200.0,0.429729
0.333333,175.9,-200.0,0.529648
0.375,192.8,-200.0,0.566552
0.416667,168.0,-200.0,0.537233
0.458333,123.4,-200.0,0.505966
0.5,111.2,-200.0,0.499928
0.541667,120.4,-200.0,0.540184
0.583333,122.7,-200.0,0.472387
0.625,115.2,-200.0,0.444253
0.666667,120.0,-200.0,0.408521
0.708333,140.1,-200.0,0.352889
0.75,184.8,-200.0,0.317121
0.791667,211.5,-200.0,0.254726
0.833333,199.7,-200.0,0.226906
0.875,190.8,-200.0,0.248818
0.916667,168.5,-200.0,0.292273
0.958333,138.5,-200.0,0.353267
0.0,101.9,-200.0,0.352119
0.0416667,75.7,-200.0,0.339135
0.0833333,55.6,-200.0,0.352997
0.125,-200.0,-200.0,0.379935
0.166667,30.2,-200.0,0.390081
0.208333,27.9,-200.0,0.396562
0.25,55.7,-200.0,0.386797
0.291667,94.0,-200.0,0.389602
0.333333,196.3,-200.0,0.378102
0.375,220.1,-200.0,0.386465
0.416667,168.2,-200.0,0.38552
0.458333,132.5,-200.0,0.331833
0.5,134.1,-200.0,0.293322
0.541667,138.2,-200.0,0.27404
0.583333,135.4,-200.0,0.271579
0.625,111.4,-200.0,0.267739
0.666667,124.1,-200.0,0.290644
0.708333,158.2,-200.0,0.298657
0.75,181.4,-200.0,0.290478
0.791667,184.9,-200.0,0.29955
0.833333,187.2,-200.0,0.306859
0.875,196.4,-200.0,0.327002
0.916667,174.1,-200.0,0.328666
0.958333,181.9,-200.0,0.366433
0.0,181.9,-200.0,0.384186
0.0416667,192.5,-200.0,0.39431
0.0833333,173.7,-200.0,0.401743
0.125,-200.0,-200.0,0.401875
0.166667,142.1,-200.0,0.407446
0.208333,136.5,-200.0,0.407098
0.25,139.7,-200.0,0.412339
0.291667,200.9,-200.0,0.429653
0.333333,288.0,-200.0,0.43044
0.375,259.6,-200.0,0.399421
0.416667,205.7,-200.0,0.385
0.458333,98.1,-200.0,0.382653
0.5,138.0,-200.0,0.399441
0.541667,139.0,-200.0,0.376345
0.583333,137.0,-200.0,0.402614
0.625,154.8,-200.0,0.404951
0.666667,154.9,-200.0,0.43177
0.708333,147.9,-200.0,0.456269
0.75,153.0,-200.0,0.458239
0.791667,171.1,-200.0,0.436591
0.833333,227.0,-200.0,0.424085
0.875,250.8,-200.0,0.413658
0.916667,215.6,-200.0,0.409862
0.958333,199.6,-200.0,0.374008
0.0,191.9,-200.0,0.394507
0.0416667,187.2,-200.0,0.388268
0.0833333,172.6,-200.0,0.388499
0.125,-200.0,-200.0,0.399003
0.166667,64.3,-200.0,0.42976
0.208333,45.8,-200.0,0.44991
0.25,51.4,-200.0,0.4224
0.291667,114.5,-200.0,0.422993
0.333333,238.0,-200.0,0.438256
0.375,202.2,-200.0,0.443994
0.416667,167.0,-200.0,0.453637
0.458333,138.5,-200.0,0.477541
0.5,147.2,-200.0,0.478732
0.541667,130.2,-200.0,0.523777
0.583333,143.0,-200.0,0.520753
0.625,143.4,-200.0,0.525596
0.666667,135.5,-200.0,0.517288
0.708333,143.4,-200.0,0.497356
0.75,177.1,-200.0,0.49774
0.791667,197.9,-200.0,0.501321
0.833333,200.1,-200.0,0.487143
0.875,191.1,-200.0,0.485371
0.916667,168.5,-200.0,0.483249
0.958333,105.7,-200.0,0.486693
0.0,104.7,-200.0,0.487424
0.0416667,130.1,-200.0,0.479201
0.0833333,82.4,-200.0,0.478683
0.125,-200.0,-200.0,0.485464
0.166667,44.8,-200.0,0.48142
0.208333,35.4,-200.0,0.479563
0.25,59.9,-200.0,0.485041
0.291667,89.8,-200.0,0.488565
0.333333,205.4,-200.0,0.490313
0.375,198.9,-200.0,0.49222
0.416667,153.0,-200.0,0.479378
0.458333,163.2,-200.0,0.481758
0.5,152.2,-200.0,0.475839
0.541667,145.7,-200.0,0.447936
0.583333,146.0,-200.0,0.426019
0.625,133.8,-200.0,0.42487
0.666667,164.3,-200.0,0.42227
0.708333,140.7,-200.0,0.424266
0.75,204.0,-200.0,0.433287
0.791667,210.1,-200.0,0.433554
0.833333,249.6,-200.0,0.441093
0.875,201.5,-200.0,0.444799
0.916667,189.9,-200.0,0.444634
0.958333,235.8,-200.0,0.469773
0.0,250.4,-200.0,0.45584
0.0416667,218.5,-200.0,0.446165
0.0833333,155.9,-200.0,0.438799
0.125,-200.0,-200.0,0.433262
0.166667,98.2,-200.0,0.431717
0.208333,88.5,-200.0,0.427573
0.25,103.6,-200.0,0.429322
0.291667,147.8,-200.0,0.429377
0.333333,194.2,-200.0,0.423059
0.375,231.1,-200.0,0.433755
0.416667,199.8,-200.0,0.440198
0.458333,216.8,-200.0,0.448313
0.5,209.9,-200.0,0.453803
0.541667,125.7,-200.0,0.45861
0.583333,118.4,-200.0,0.508387
0.625,114.0,-200.0,0.500199
0.666667,117.1,-200.0,0.468366
0.708333,139.8,-200.0,0.448622
0.75,168.4,-200.0,0.453964
0.791667,202.3,-200.0,0.456772
0.833333,211.3,-200.0,0.470768
0.875,230.6,-200.0,0.479238
0.916667,213.9,-200.0,0.485697
0.958333,181.0,-200.0,0.492655
0.0,172.8,-200.0,0.527862
0.0416667,168.8,-200.0,0.510788
0.0833333,173.8,-200.0,0.529998
0.125,-200.0,-200.0,0.524193
0.166667,129.8,-200.0,0.509938
0.208333,72.0,-200.0,0.53753
0.25,40.3,-200.0,0.588313
0.291667,55.8,-200.0,0.591431
0.333333,80.5,-200.0,0.579586
0.375,81.3,-200.0,0.575214
0.416667,87.6,-200.0,0.58695
0.458333,94.4,-200.0,0.583808
0.5,96.6,-200.0,0.651467
0.541667,112.1,-200.0,0.712358
0.583333,103.9,-200.0,0.699108
0.625,106.6,-200.0,0.672101
0.666667,114.2,-200.0,0.642934
0.708333,114.6,-200.0,0.622651
0.75,127.1,-200.0,0.622179
0.791667,118.5,-200.0,0.634106
0.833333,149.4,-200.0,0.61235
0.875,140.3,-200.0,0.599435
0.916667,104.5,-200.0,0.575273
0.958333,116.4,-200.0,0.557158
0.0,111.6,-200.0,0.618822
0.0416667,80.3,-200.0,0.60563
0.0833333,58.6,-200.0,0.649824
0.125,-200.0,-200.0,0.675086
0.166667,36.2,-200.0,0.671177
0.208333,48.9,-200.0,0.66526
0.25,62.5,-200.0,0.661718
0.291667,123.1,-200.0,0.674249
0.333333,164.1,-200.0,0.664556
0.375,218.4,-200.0,0.665053
0.416667,254.4,-200.0,0.681093
0.458333,210.3,-200.0,0.738257
0.5,208.1,-200.0,0.713345
0.541667,203.7,-200.0,0.703936
0.583333,172.0,-200.0,0.694167
0.625,156.6,-200.0,0.711811
0.666667,181.1,-200.0,0.742466
0.708333,193.6,-200.0,0.719488
0.75,193.4,-200.0,0.722337
0.791667,252.3,-200.0,0.729308
0.833333,282.5,-200.0,0.726052
0.875,208.4,-200.0,0.680799
0.916667,143.1,-200.0,0.660369
0.958333,124.2,-200.0,0.684831
0.0,88.8,-200.0,0.673336
0.0416667,85.1,-200.0,0.682454
0.0833333,65.8,-200.0,0.678733
0.125,-200.0,-200.0,0.640726
0.166667,45.6,-200.0,0.673618
0.208333,59.6,-200.0,0.660818
0.25,117.3,-200.0,0.664035
0.291667,177.7,-200.0,0.667662
0.333333,295.1,-200.0,0.682018
0.375,242.9,-200.0,0.688921
0.416667,255.0,-200.0,0.702489
0.458333,201.3,-200.0,0.678678
0.5,207.8,-200.0,0.658047
0.541667,211.7,-200.0,0.707214
0.583333,238.4,-200.0,0.690295
0.625,200.5,-200.0,0.697338
0.666667,218.2,-200.0,0.716549
0.708333,222.1,-200.0,0.68344
0.75,206.0,-200.0,0.671755
0.791667,251.1,-200.0,0.655625
0.833333,190.0,-200.0,0.649102
0.875,217.8,-200.0,0.664846
0.916667,149.5,-200.0,0.642919
0.958333,110.7,-200.0,0.652306
0.0,142.0,-200.0,0.650635
0.0416667,119.3,-200.0,0.651739
0.0833333,87.0,-200.0,0.64301
0.125,-200.0,-200.0,0.640323
0.166667,70.1,-200.0,0.642649
0.208333,68.2,-200.0,0.630382
0.25,65.6,-200.0,0.631082
0.291667,116.9,-200.0,0.647951
0.333333,197.0,-200.0,0.668726
0.375,198.4,-200.0,0.670568
0.416667,167.4,-200.0,0.641898
0.458333,179.7,-200.0,0.632639
0.5,168.5,-200.0,0.648228
